Rank,Ranking,Combo,Stock 1,Sector 1,Stock 2,Sector 2,Stock 3,Sector 3,Stock 4,Sector 4,2025,2024,2023,2022,2021,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Ending Value ($),Total Profit ($),Total Return %,5Y CAGR %,Ranking Start Year,Ranking End Year
161,Best Profit Generator,SPOT + HWM + NVDA + ANET,SPOT,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,43.80493285203418,124.94138772685054,127.23603010916844,-26.986834522538267,52.35457901552887,2022,-26.986834522538267,2023,127.23603010916844,100000.0,766708.587000116,666708.587000116,666.708587000116,50.288609212930034,2021,2025
162,Best Profit Generator,COST + LLY + NVDA + ANET,COST,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,23.07859708075503,82.97543146952434,110.75129144268132,-12.660443474200077,85.31709815000588,2022,-12.660443474200077,2023,110.75129144268132,100000.0,766678.6482642486,666678.6482642486,666.6786482642486,50.28743548895418,2021,2025
163,Best Profit Generator,AEM + BBVA + HWM + NVDA,AEM,Basic Materials,BBVA,Finance,HWM,Industrials,NVDA,Technology,100.09849410284534,83.54706032233042,87.0792773966798,-3.7318181068879674,34.10072344188069,2022,-3.7318181068879674,2025,100.09849410284534,100000.0,766667.5768742985,666667.5768742985,666.6675768742986,50.28700143476006,2021,2025
164,Best Profit Generator,BBVA + GLW + NVDA + ANET,BBVA,Finance,GLW,Industrials,NVDA,Technology,ANET,Telecommunications,74.80489978998352,83.45449096403222,98.58546104346433,-16.82867117538396,62.83681446434682,2022,-16.82867117538396,2023,98.58546104346433,100000.0,766615.8744829744,666615.8744829744,666.6158744829744,50.28497437447892,2021,2025
165,Best Profit Generator,BBVA + LLY + WELL + NVDA,BBVA,Finance,LLY,Health Care,WELL,Real Estate,NVDA,Technology,70.75378944590332,65.4536399036019,101.04921442393115,-6.772601651273538,62.65000721910003,2022,-6.772601651273538,2023,101.04921442393115,100000.0,766214.6247760404,666214.6247760404,666.2146247760404,50.26923913267751,2021,2025
166,Best Profit Generator,CME + HWM + NVDA + ANET,CME,Finance,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,41.31197720472256,94.27363420449244,100.56300385357623,-16.142653877359727,66.12813538071072,2022,-16.142653877359727,2023,100.56300385357623,100000.0,765899.2879346622,665899.2879346622,665.8992879346622,50.25686838739605,2021,2025
167,Best Profit Generator,MPC + SAN + HWM + NVDA,MPC,Energy,SAN,Finance,HWM,Industrials,NVDA,Technology,76.91509403252036,71.23743709727019,88.37689661549244,13.475119382856906,52.13961479402829,2022,13.475119382856906,2023,88.37689661549244,100000.0,765645.4534939788,665645.4534939788,665.6454534939788,50.24690743666878,2021,2025
168,Best Profit Generator,ING + MCK + HWM + NVDA,ING,Finance,MCK,Health Care,HWM,Industrials,NVDA,Technology,64.92072395518073,77.46943018066916,83.21661749795763,5.377251048811679,59.19917777196123,2022,5.377251048811679,2023,83.21661749795763,100000.0,765388.6948192082,665388.6948192082,665.3886948192082,50.23682904530844,2021,2025
169,Best Profit Generator,BNS + HWM + NVDA + ANET,BNS,Finance,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,47.19481885592643,94.80891595820346,94.23691912272582,-17.629279672071988,68.92124168196372,2022,-17.629279672071988,2024,94.80891595820346,100000.0,765275.5821940058,665275.5821940058,665.2755821940058,50.232388246299784,2021,2025
170,Best Profit Generator,NVS + HWM + NVDA + ANET,NVS,Health Care,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,48.09238843167414,90.4257928286623,96.7670567687734,-8.40613628866513,57.84730832639638,2022,-8.40613628866513,2023,96.7670567687734,100000.0,764998.8592525395,664998.8592525395,664.9988592525394,50.22152189600237,2021,2025
171,Best Profit Generator,AEM + BBVA + NVDA + ANET,AEM,Basic Materials,BBVA,Finance,NVDA,Technology,ANET,Telecommunications,82.74679398693945,79.80288805841403,101.1378991912166,-13.668703301558356,55.65400177786825,2022,-13.668703301558356,2023,101.1378991912166,100000.0,764997.0366228619,664997.0366228619,664.9970366228619,50.22145031459762,2021,2025
172,Best Profit Generator,C + LLY + HWM + NVDA,C,Finance,LLY,Health Care,HWM,Industrials,NVDA,Technology,59.37287170528642,87.2973297196013,89.1874027516945,-3.484277901990632,51.041278348774455,2022,-3.484277901990632,2023,89.1874027516945,100000.0,764437.8542505607,664437.8542505607,664.4378542505607,50.19948271098056,2021,2025
173,Best Profit Generator,HSBC + MCK + HWM + NVDA,HSBC,Finance,MCK,Health Care,HWM,Industrials,NVDA,Technology,59.83027670323576,83.0282993824282,85.11035683861509,8.378303728286017,50.536608741745994,2022,8.378303728286017,2023,85.11035683861509,100000.0,764144.5192990706,664144.5192990706,664.1445192990706,50.1879538412654,2021,2025
174,Best Profit Generator,MPC + SAN + NVDA + ANET,MPC,Energy,SAN,Finance,NVDA,Technology,ANET,Telecommunications,59.56339391661448,67.49326483335378,102.43551841002925,3.53823418818652,73.69289313001585,2022,3.53823418818652,2023,102.43551841002925,100000.0,763974.9132425421,663974.9132425421,663.9749132425421,50.18128624167484,2021,2025
175,Best Profit Generator,NFLX + HWM + NVDA + ANET,NFLX,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,37.652404947984586,111.18779938630328,109.0109832160125,-23.18367832425409,61.613786515382394,2022,-23.18367832425409,2024,111.18779938630328,100000.0,763919.496659385,663919.496659385,663.919496659385,50.17910743316132,2021,2025
176,Best Profit Generator,LIN + HWM + NVDA + ANET,LIN,Basic Materials,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,37.158144003572204,91.21622938685694,99.64738738637917,-11.51900277209084,67.10836823022134,2022,-11.51900277209084,2023,99.64738738637917,100000.0,763915.9458079103,663915.9458079103,663.9159458079102,50.17896782036209,2021,2025
177,Best Profit Generator,ING + MCK + NVDA + ANET,ING,Finance,MCK,Health Care,NVDA,Technology,ANET,Telecommunications,47.569023839274855,73.72525791675275,97.27523929249443,-4.559634145858707,80.7524561079488,2022,-4.559634145858707,2023,97.27523929249443,100000.0,763718.1545677716,663718.1545677716,663.7181545677716,50.17119022093053,2021,2025
178,Best Profit Generator,CVX + LLY + HWM + NVDA,CVX,Energy,LLY,Health Care,HWM,Industrials,NVDA,Technology,44.30508128230941,77.13572550054212,81.03351224943752,16.654493160680317,62.36884041679063,2022,16.654493160680317,2023,81.03351224943752,100000.0,763677.8307715898,663677.8307715898,663.6778307715898,50.169604400212606,2021,2025
179,Best Profit Generator,HWM + NVDA + ANET + SO,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,SO,Utilities,38.72254543340288,95.85063370925228,93.28648460810047,-8.360198874747553,62.844566654055924,2022,-8.360198874747553,2024,95.85063370925228,100000.0,763447.077761982,663447.077761982,663.447077761982,50.16052824906036,2021,2025
180,Best Profit Generator,BBVA + ABBV + HWM + NVDA,BBVA,Finance,ABBV,Health Care,HWM,Industrials,NVDA,Technology,78.48577615325081,76.75246940031676,84.7760393023438,2.0010350832737736,47.90961494229589,2022,2.0010350832737736,2023,84.7760393023438,100000.0,763306.088776807,663306.088776807,663.306088776807,50.154981683967684,2021,2025
181,Best Profit Generator,C + LLY + NVDA + ANET,C,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,42.02117158938054,83.55315745568488,103.24602454623131,-13.42116309666102,72.59455668476201,2022,-13.42116309666102,2023,103.24602454623131,100000.0,762767.313999124,662767.313999124,662.767313999124,50.133778507741475,2021,2025
182,Best Profit Generator,HSBC + MCK + NVDA + ANET,HSBC,Finance,MCK,Health Care,NVDA,Technology,ANET,Telecommunications,42.47857658732989,79.28412711851179,99.1689786331519,-1.5585814663843696,72.08988707773355,2022,-1.5585814663843696,2023,99.1689786331519,100000.0,762473.9790476338,662473.9790476338,662.4739790476339,50.122229439017765,2021,2025
183,Best Profit Generator,BLK + HWM + NVDA + ANET,BLK,Finance,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,37.99246561438642,97.74376332308395,97.19869478819103,-15.519824350094327,66.10860330029334,2022,-15.519824350094327,2024,97.74376332308395,100000.0,762381.0399467002,662381.0399467002,662.3810399467002,50.118569535668826,2021,2025
184,Best Profit Generator,BBVA + GILD + HWM + NVDA,BBVA,Finance,GILD,Health Care,HWM,Industrials,NVDA,Technology,79.36468217992976,76.7083456615508,84.33654381574716,1.9065067753686833,47.29183637974005,2022,1.9065067753686833,2023,84.33654381574716,100000.0,762336.460812424,662336.460812424,662.336460812424,50.116813901137206,2021,2025
185,Best Profit Generator,CB + LLY + HWM + NVDA,CB,Finance,LLY,Health Care,HWM,Industrials,NVDA,Technology,45.20467923901217,82.78553520750646,85.49071258899053,6.031598482393768,57.77067665088897,2022,6.031598482393768,2023,85.49071258899053,100000.0,762280.5224295104,662280.5224295104,662.2805224295104,50.114610795624245,2021,2025
186,Best Profit Generator,BP + LLY + HWM + NVDA,BP,Energy,LLY,Health Care,HWM,Industrials,NVDA,Technology,47.91473170934688,73.85425138116119,85.94192133162451,11.290521904266683,59.90368929344538,2022,11.290521904266683,2023,85.94192133162451,100000.0,762244.1829131104,662244.1829131104,662.2441829131103,50.11317951246126,2021,2025
187,Best Profit Generator,LLY + HWM + BN + NVDA,LLY,Health Care,HWM,Industrials,BN,Real Estate,NVDA,Technology,46.91371070293324,87.85862195040019,91.5916531764979,-6.616713780316415,63.01503135485359,2022,-6.616713780316415,2023,91.5916531764979,100000.0,762241.1671255331,662241.1671255331,662.2411671255331,50.11306072895629,2021,2025
188,Best Profit Generator,AMGN + HWM + NVDA + ANET,AMGN,Health Care,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,43.77108011831708,88.72789369384327,96.0992483554213,-5.3126032048431195,58.97923054650755,2022,-5.3126032048431195,2023,96.0992483554213,100000.0,762228.5320828466,662228.5320828466,662.2285320828465,50.112563065595154,2021,2025
189,Best Profit Generator,V + HWM + NVDA + ANET,V,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,39.29390444884002,96.00045240631752,99.31017111413394,-11.271768491340605,58.68197260111745,2022,-11.271768491340605,2023,99.31017111413394,100000.0,762135.7161071905,662135.7161071905,662.1357161071904,50.10890706949978,2021,2025
190,Best Profit Generator,GSK + HWM + NVDA + ANET,GSK,Health Care,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,49.162416464175834,89.13622208842364,95.16145077824604,-14.612291971615923,65.45111914058327,2022,-14.612291971615923,2023,95.16145077824604,100000.0,762086.8367111306,662086.8367111306,662.0868367111306,50.10698158016722,2021,2025
191,Best Profit Generator,MNST + HWM + NVDA + ANET,MNST,Consumer Staples,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,47.82217514695959,88.22941363526903,96.10410223597509,-8.991490575358156,59.723069768607026,2022,-8.991490575358156,2023,96.10410223597509,100000.0,762022.8943083882,662022.8943083882,662.0228943083882,50.1044625697981,2021,2025
192,Best Profit Generator,CVX + LLY + NVDA + ANET,CVX,Energy,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,26.953381166403535,73.39155323662571,95.09213404397433,6.717607966009931,83.92211875277819,2022,6.717607966009931,2023,95.09213404397433,100000.0,762007.290520153,662007.290520153,662.007290520153,50.103847833036475,2021,2025
193,Best Profit Generator,SPGI + HWM + NVDA + ANET,SPGI,Finance,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,37.781158045185514,93.90470181041073,100.93191545513133,-17.51678671810039,69.93172529832935,2022,-17.51678671810039,2023,100.93191545513133,100000.0,762000.3026981655,662000.3026981655,662.0003026981656,50.10357253309412,2021,2025
194,Best Profit Generator,LOW + HWM + NVDA + ANET,LOW,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,36.27232509606579,93.67267817666857,96.24178328103486,-15.791938548521236,74.59658837946714,2022,-15.791938548521236,2023,96.24178328103486,100000.0,761752.700331866,661752.700331866,661.7527003318661,50.09381641325839,2021,2025
195,Best Profit Generator,MA + HWM + NVDA + ANET,MA,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,38.61376640216323,96.46445427993439,98.58415081741572,-11.085219213930031,59.05084937129929,2022,-11.085219213930031,2023,98.58415081741572,100000.0,761703.3455953784,661703.3455953784,661.7033455953784,50.091871416477574,2021,2025
196,Best Profit Generator,BBVA + ABBV + NVDA + ANET,BBVA,Finance,ABBV,Health Care,NVDA,Technology,ANET,Telecommunications,61.13407603734494,73.00829713640034,98.83466109688061,-7.935850111396615,69.46289327828345,2022,-7.935850111396615,2023,98.83466109688061,100000.0,761635.5485253702,661635.5485253702,661.6355485253702,50.08919947037687,2021,2025
197,Best Profit Generator,SHEL + BBVA + HWM + NVDA,SHEL,Energy,BBVA,Finance,HWM,Industrials,NVDA,Technology,75.75741452713325,71.8196649964523,89.8831033129716,4.70174225822208,46.909462931519585,2022,4.70174225822208,2023,89.8831033129716,100000.0,761519.7233249717,661519.7233249717,661.5197233249718,50.08463425038232,2021,2025
198,Best Profit Generator,BBVA + GILD + NVDA + ANET,BBVA,Finance,GILD,Health Care,NVDA,Technology,ANET,Telecommunications,62.01298206402389,72.9641733976344,98.39516561028397,-8.030378419301703,68.84511471572762,2022,-8.030378419301703,2023,98.39516561028397,100000.0,760665.9205609872,660665.9205609872,660.6659205609872,50.05096468704471,2021,2025
199,Best Profit Generator,RIO + HWM + NVDA + ANET,RIO,Basic Materials,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,47.47068691164374,86.58135534627286,95.49781337306537,-5.8016109613078015,58.661110488557256,2022,-5.8016109613078015,2023,95.49781337306537,100000.0,760633.1790996308,660633.1790996308,660.6331790996309,50.04967293140859,2021,2025
200,Best Profit Generator,UBER + HWM + NVDA + ANET,UBER,Consumer Discretionary,HWM,Industrials,NVDA,Technology,ANET,Telecommunications,45.21954932457959,89.91332071505498,129.9753935201849,-20.675769647677043,54.31462193953121,2022,-20.675769647677043,2023,129.9753935201849,100000.0,760624.6120405226,660624.6120405226,660.6246120405226,50.04933492611408,2021,2025
