Rank,Ranking,Combo,Stock 1,Sector 1,Stock 2,Sector 2,Stock 3,Sector 3,Stock 4,Sector 4,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Ending Value ($),Total Profit ($),Total Return %,10Y CAGR %
130,Best Profit Generator,NEM + LLY + NVDA + ANET,NEM,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,67.63181360636844,71.11173568195473,96.31007764636499,-13.090131642602989,74.21277213192596,59.11910321803831,30.033730230948258,-1.7671591389240966,63.54263043338712,82.75185760080754,2022,-13.090131642602989,2023,96.31007764636499,100000.0,7027994.657211193,6927994.657211193,6927.994657211192,52.99708000848962
131,Best Profit Generator,RIO + LLY + TSLA + NVDA,RIO,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,33.747116874417344,62.92910278447001,103.17647012208869,-15.641241946419434,60.22936586579679,233.24816569631406,39.07590246849738,3.4006605134179617,47.59333701970786,61.21763562837452,2022,-15.641241946419434,2020,233.24816569631406,100000.0,7027441.082671909,6927441.082671909,6927.4410826719095,52.99587485261801
132,Best Profit Generator,SPGI + LLY + TSLA + NVDA,SPGI,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,24.05758800795912,70.25244924860789,108.61057220415466,-27.356417703212028,71.49998067556889,229.54221373884312,45.262481367603115,4.47564296717166,51.21024992778423,54.04378308939594,2022,-27.356417703212028,2020,229.54221373884312,100000.0,7026210.046553117,6926210.046553117,6926.2100465531175,52.993194527100805
133,Best Profit Generator,AMZN + LLY + NVDA + ANET,AMZN,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,25.729752785602557,84.16790395479025,118.7205555572799,-20.3017912418484,72.95598686365902,68.1119994312099,28.161534592377258,6.8775061380634765,74.80545511949697,62.96401570550026,2022,-20.3017912418484,2023,118.7205555572799,100000.0,7021923.4094696315,6921923.4094696315,6921.923409469632,52.98385796559732
134,Best Profit Generator,SONY + LLY + TSLA + NVDA,SONY,Consumer Staples,LLY,Health Care,TSLA,Industrials,NVDA,Technology,27.96112954503297,69.89172667743452,106.64979180201148,-30.076260570143603,66.73814964218546,236.61861573671888,40.16815266896034,6.121835839432809,51.707235707262484,55.05680302637342,2022,-30.076260570143603,2020,236.61861573671888,100000.0,7018403.9747139765,6918403.9747139765,6918.403974713976,52.976188582864815
135,Best Profit Generator,BBVA + LLY + TSLA + NVDA,BBVA,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,61.129500463642934,70.31764798444107,116.03214820288322,-17.736175468780583,65.84308915981119,222.61625021525836,32.46270001061201,-4.932715973080166,44.15584306483065,51.07668806510091,2022,-17.736175468780583,2020,222.61625021525836,100000.0,7016360.461997901,6916360.461997901,6916.360461997901,52.971733869875635
136,Best Profit Generator,LLY + TSLA + NVDA + TMUS,LLY,Health Care,TSLA,Industrials,NVDA,Technology,TMUS,Telecommunications,20.98596665839897,76.69444209550387,104.1671780983658,-15.082599191550969,56.83062333467761,242.18278918188946,35.51641541119891,4.171580858799746,38.989226467094625,63.15859798455108,2022,-15.082599191550969,2020,242.18278918188946,100000.0,7014805.85279512,6914805.85279512,6914.805852795121,52.968344149790745
137,Best Profit Generator,WMT + LLY + NVDA + ANET,WMT,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,30.549701913251116,91.56783967963545,101.7206825647919,-8.013954589344975,72.85449209806069,54.87859432776059,29.945341720205008,-1.088404453361111,72.45653523735625,64.23543404177421,2022,-8.013954589344975,2023,101.7206825647919,100000.0,7014716.054251818,6914716.054251818,6914.716054251818,52.968148329494454
138,Best Profit Generator,JPM + LLY + NVDA + ANET,JPM,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,33.74385548695732,84.14180228613978,106.15699184654258,-11.058290609385754,79.29822889817143,47.66429600051886,34.21886595868704,-1.8863704600421283,67.50604710287817,68.8617249303621,2022,-11.058290609385754,2023,106.15699184654258,100000.0,7011060.873455352,6911060.873455352,6911.0608734553525,52.960175699059
139,Best Profit Generator,COST + LLY + NVDA + ANET,COST,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,23.07859708075503,82.97543146952434,110.75129144268132,-12.660443474200077,85.31709815000588,57.21456818761976,33.82976835446386,2.4194077703083288,66.4093760779588,60.29706731865887,2022,-12.660443474200077,2023,110.75129144268132,100000.0,7009813.697881213,6909813.697881213,6909.813697881214,52.95745452075331
140,Best Profit Generator,LLY + GLW + NVDA + ANET,LLY,Health Care,GLW,Industrials,NVDA,Technology,ANET,Telecommunications,46.3675564931683,88.23072676811722,98.19241143371121,-10.788881486694594,73.8422216061546,55.94159575963477,22.148621188291397,-1.051414183533673,69.47464671207715,69.28571671706558,2022,-10.788881486694594,2023,98.19241143371121,100000.0,7007438.176805326,6907438.176805326,6907.438176805325,52.952270230623895
141,Best Profit Generator,MA + LLY + NVDA + ANET,MA,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,26.686712535737396,79.11335497708622,104.35129080835432,-8.562624713658819,72.65194167443167,54.09456607212843,37.19410714330195,6.097808406687753,72.73774957345222,61.95440389557939,2022,-8.562624713658819,2023,104.35129080835432,100000.0,7006842.863004161,6906842.863004161,6906.842863004161,52.9509707817204
142,Best Profit Generator,TJX + LLY + TSLA + NVDA,TJX,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,29.812302662262013,74.40953571473591,105.33428528838749,-18.57734464303695,63.53562553175327,227.25666227785433,39.38494711116044,8.867824300963921,37.24643100367888,53.24563057804129,2022,-18.57734464303695,2020,227.25666227785433,100000.0,7005121.239036921,6905121.239036921,6905.121239036922,52.94721226762302
143,Best Profit Generator,AXP + LLY + NVDA + ANET,AXP,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,30.92558239335738,88.14980483728655,105.66795246545301,-10.02721911905576,81.58295987411768,48.76251824711117,30.53394058520464,-0.8854661590908002,69.8704712092653,62.3731695752814,2022,-10.02721911905576,2023,105.66795246545301,100000.0,7004700.360179959,6904700.360179959,6904.700360179959,52.946293311531335
144,Best Profit Generator,LIN + LLY + TSLA + NVDA,LIN,Basic Materials,LLY,Health Care,TSLA,Industrials,NVDA,Technology,23.434573966345813,67.5639768250541,107.3260441354025,-21.358633757202472,68.67662360746088,230.66285486778042,39.45627696282441,4.885117957847997,45.16668907524549,55.78312818326924,2022,-21.358633757202472,2020,230.66285486778042,100000.0,7004602.698944136,6904602.698944136,6904.602698944136,52.94608006875197
145,Best Profit Generator,CNQ + LLY + TSLA + NVDA,CNQ,Energy,LLY,Health Care,TSLA,Industrials,NVDA,Technology,25.78088850894774,66.44118344088163,106.34288938815149,-9.538618957248616,81.21767845414132,219.42879988658882,39.626845915885895,-3.5579575122012583,40.14753368805448,64.29860241316256,2022,-9.538618957248616,2020,219.42879988658882,100000.0,7003618.623846716,6903618.623846716,6903.618623846716,52.943931196770365
146,Best Profit Generator,V + LLY + TSLA + NVDA,V,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,25.570334411613622,72.34819984451468,106.98882786315727,-21.11139947645224,60.25022797835698,228.47416987957362,40.527528738184046,8.25411834389222,48.17512163379638,51.74908596388552,2022,-21.11139947645224,2020,228.47416987957362,100000.0,7001764.004499965,6901764.004499965,6901.764004499965,52.93988062526083
147,Best Profit Generator,LLY + DHR + NVDA + ANET,LLY,Health Care,DHR,Industrials,NVDA,Technology,ANET,Telecommunications,24.515282030326446,72.9833296890822,98.19050363312493,-12.653218564261982,84.503334720958,60.38209900599328,34.793053936893585,2.720716227882459,65.81963806053128,78.49584274684328,2022,-12.653218564261982,2023,98.19050363312493,100000.0,7001114.423140652,6901114.423140652,6901.1144231406515,52.93846168221603
148,Best Profit Generator,GS + LLY + NVDA + ANET,GS,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,38.58669710413104,86.07760367156263,102.47670715617943,-9.865743785888416,84.26459893340109,53.411423592798805,32.524344301554116,-8.611726692231795,62.749877281000465,68.95839331976606,2022,-9.865743785888416,2023,102.47670715617943,100000.0,7000781.760125335,6900781.760125335,6900.7817601253355,52.937734968515414
149,Best Profit Generator,BHP + LLY + TSLA + NVDA,BHP,Energy,LLY,Health Care,TSLA,Industrials,NVDA,Technology,29.16103308483538,60.60933335907216,104.5366191581304,-13.079268616938814,60.55606237457407,230.5346701014113,35.82084388057068,6.770503876692151,44.84916470048534,61.86865975246484,2022,-13.079268616938814,2020,230.5346701014113,100000.0,6998323.494840247,6898323.494840247,6898.323494840247,52.93236384057827
150,Best Profit Generator,RIO + LLY + NVDA + ANET,RIO,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,35.5436330452179,69.23025604342467,101.26495336400397,-3.279016461036589,72.26220279168965,58.10302914406823,31.784711954829845,-0.9619706416454772,72.02871580111857,70.03896828811045,2022,-3.279016461036589,2023,101.26495336400397,100000.0,6998112.8308561975,6898112.8308561975,6898.112830856197,52.9319034763567
151,Best Profit Generator,SPGI + LLY + NVDA + ANET,SPGI,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,25.85410417875968,76.55360250756256,106.69905544606993,-14.994192217829182,83.53281760146174,54.39707718659728,37.971290853935585,0.11301181210822087,75.64562870919495,62.86511574913187,2022,-14.994192217829182,2023,106.69905544606993,100000.0,6996881.794737405,6896881.794737405,6896.881794737405,52.92921304243512
152,Best Profit Generator,LLY + TSLA + BN + NVDA,LLY,Health Care,TSLA,Industrials,BN,Real Estate,NVDA,Technology,27.765494416226794,77.81329642752911,107.56179172911942,-28.91582446036965,72.53547276494828,226.31707023679806,42.86481325013543,1.4690940452241827,44.834265190714014,53.418756029630856,2022,-28.91582446036965,2020,226.31707023679806,100000.0,6996832.82025553,6896832.82025553,6896.832820255529,52.929105999715475
153,Best Profit Generator,RY + LLY + TSLA + NVDA,RY,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,33.93133992227081,72.71789386702982,103.46179746090925,-22.26061429387162,68.85679006078239,226.29756942402767,34.73906374406042,0.9114965702388256,42.36026276410476,59.36273220105681,2022,-22.26061429387162,2020,226.29756942402767,100000.0,6995845.672477809,6895845.672477809,6895.845672477809,52.92694826326123
154,Best Profit Generator,IBN + LLY + TSLA + NVDA,IBN,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,22.7781679612985,73.34996006994118,102.86408403939666,-17.442574155559136,68.72228356853614,223.81207018149607,41.447764062924925,5.571068957183582,47.38906850143235,50.82251750978007,2022,-17.442574155559136,2020,223.81207018149607,100000.0,6992157.82646485,6892157.82646485,6892.157826464851,52.918884836896375
155,Best Profit Generator,CM + LLY + TSLA + NVDA,CM,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,34.25441411704301,76.22626514812016,107.03699056586896,-26.972545947981057,70.521259746251,226.5055804408882,34.111697676911916,-0.8063148434900222,42.608773619501605,58.86065286057473,2022,-26.972545947981057,2020,226.5055804408882,100000.0,6990487.199925181,6890487.199925181,6890.487199925181,52.91523077436586
156,Best Profit Generator,CME + LLY + TSLA + NVDA,CME,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,27.588407167496165,70.6213816426896,108.24166060259955,-25.98228486247136,67.69639075795024,222.60715453140597,32.11231771419102,12.168533940989107,44.467267255455894,59.88891735803831,2022,-25.98228486247136,2020,222.60715453140597,100000.0,6989547.614915834,6889547.614915834,6889.547614915834,52.913175330369896
157,Best Profit Generator,SONY + LLY + NVDA + ANET,SONY,Consumer Staples,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,29.757645715833533,76.19287993638918,104.73827504392676,-17.714035084760756,78.77098656807831,61.47347918447304,32.87696215529281,1.7592046843693687,76.14261448867319,63.87813568610935,2022,-17.714035084760756,2023,104.73827504392676,100000.0,6989075.7228982635,6889075.7228982635,6889.075722898264,52.91214292164823
158,Best Profit Generator,MPC + LLY + TSLA + NVDA,MPC,Energy,LLY,Health Care,TSLA,Industrials,NVDA,Technology,27.42308821506308,65.75456034751687,108.0268630023121,1.3954843440396871,75.57924520780426,217.346885837734,31.20828451455475,2.073868875030361,45.0761489908145,51.58741362533504,2022,1.3954843440396871,2020,217.346885837734,100000.0,6987991.2993814675,6887991.2993814675,6887.991299381467,52.909770174385564
159,Best Profit Generator,BKNG + LLY + TSLA + NVDA,BKNG,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,24.777828547425184,77.09538685399545,119.4158918351261,-24.26097627547443,62.25912161136931,226.3056204347216,34.50457428101519,3.9118142897633428,41.013807040969695,55.15368685342052,2022,-24.26097627547443,2020,226.3056204347216,100000.0,6987227.824611068,6887227.824611068,6887.227824611068,52.908099472652935
160,Best Profit Generator,BBVA + LLY + NVDA + ANET,BBVA,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,62.92601663444349,76.61880124339574,114.1206314447985,-5.373949983397738,77.87592608570404,47.47111366301254,25.171509496944473,-9.295347128143606,68.59122184624137,59.89802072483684,2018,-9.295347128143606,2023,114.1206314447985,100000.0,6987032.21018219,6887032.21018219,6887.032210182189,52.90767138574735
161,Best Profit Generator,BAC + LLY + TSLA + NVDA,BAC,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,29.64090757278456,75.23195592871271,101.61832156774683,-26.215949431751405,72.73120774694719,221.28488265110298,41.24334000370018,0.3830723629280479,45.30228027612145,59.74840717322825,2022,-26.215949431751405,2020,221.28488265110298,100000.0,6982217.121625763,6882217.121625763,6882.217121625763,52.897130538311664
162,Best Profit Generator,BLK + LLY + TSLA + NVDA,BLK,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,24.268895577160027,74.09151076128111,104.87735153721437,-25.35945533520596,67.67685867753286,235.99439720376606,37.6621183092946,-1.2679395303142105,45.930759216639245,55.06576282073654,2022,-25.35945533520596,2020,235.99439720376606,100000.0,6981304.295552817,6881304.295552817,6881.304295552817,52.895131507109184
163,Best Profit Generator,COF + LLY + TSLA + NVDA,COF,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,32.042351643877204,76.32886328858626,111.49153694531404,-28.908426877722007,72.65897587238723,223.5287350454938,39.34997893473547,-1.559315035866927,40.45636461510648,57.34663160565207,2022,-28.908426877722007,2020,223.5287350454938,100000.0,6981077.308898352,6881077.308898352,6881.077308898352,52.89463438421209
164,Best Profit Generator,LLY + TSLA + WELL + NVDA,LLY,Health Care,TSLA,Industrials,WELL,Real Estate,NVDA,Technology,35.095283728807495,77.535649487664,110.85916337586094,-25.554517142908615,69.5747634678701,219.8961308036896,35.45502025426772,7.959582668926758,36.4359457809737,52.25213953805142,2022,-25.554517142908615,2020,219.8961308036896,100000.0,6980389.520507178,6880389.520507178,6880.3895205071785,52.89312797177097
165,Best Profit Generator,LLY + TSLA + NVDA + NEE,LLY,Health Care,TSLA,Industrials,NVDA,Technology,NEE,Utilities,26.499566470791514,72.13476614456451,94.08858190917198,-22.396225746135286,66.17709770440914,231.70920306625007,40.3672531656368,7.708142990316669,44.979976445856224,56.01375026469241,2022,-22.396225746135286,2020,231.70920306625007,100000.0,6980312.116178474,6880312.116178474,6880.312116178475,52.89295843038715
166,Best Profit Generator,LLY + TSLA + PLD + NVDA,LLY,Health Care,TSLA,Industrials,PLD,Real Estate,NVDA,Technology,28.900303287079595,62.23785427727515,105.8070791205322,-28.091727098460478,78.41148103150422,227.87821088849063,43.66220475882993,2.5701148798655327,42.866029437338916,58.2458128429936,2022,-28.091727098460478,2020,227.87821088849063,100000.0,6979568.082339814,6879568.082339814,6879.568082339814,52.89132866097721
167,Best Profit Generator,LLY + TSLA + NVDA + CSCO,LLY,Health Care,TSLA,Industrials,NVDA,Technology,CSCO,Telecommunications,30.999192480565636,72.01752926086444,102.73581271115287,-25.87590227928151,71.76928623352127,223.32150939608596,33.14894216109987,8.275108267738208,44.19805951525026,55.18970439361093,2022,-25.87590227928151,2020,223.32150939608596,100000.0,6977014.191630078,6877014.191630078,6877.014191630077,52.88573329965529
168,Best Profit Generator,LOW + LLY + TSLA + NVDA,LOW,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,22.548755058839397,70.02042561486573,103.92044003005817,-25.63156953363287,76.16484375670667,233.29327056631288,37.754373348872264,4.436415690500788,44.703471548836156,50.18613327193415,2022,-25.63156953363287,2020,233.29327056631288,100000.0,6975819.674834999,6875819.674834999,6875.819674834999,52.88311558034624
169,Best Profit Generator,TJX + LLY + NVDA + ANET,TJX,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,31.608818833062575,80.71068897369058,103.42276853030278,-6.2151191576541045,75.56846245764612,52.111525725608494,32.09375659749291,4.505193145900481,61.68180978508959,62.06696323777723,2022,-6.2151191576541045,2023,103.42276853030278,100000.0,6975792.98722121,6875792.98722121,6875.79298722121,52.88305709126886
170,Best Profit Generator,LIN + LLY + NVDA + ANET,LIN,Basic Materials,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,25.231090137146374,73.86513008400877,105.41452737731777,-8.996408271819627,80.70946053335373,55.51771831553457,32.165086449156874,0.522486802784556,69.6020678566562,64.60446084300517,2022,-8.996408271819627,2023,105.41452737731777,100000.0,6975274.447128424,6875274.447128424,6875.274447128424,52.881920609055385
171,Best Profit Generator,ISRG + CAT + NVDA + ANET,ISRG,Health Care,CAT,Industrials,NVDA,Technology,ANET,Telecommunications,31.5686267877957,84.58892752649254,96.54467154948635,-18.34911567836144,67.76978553835824,57.62732996300773,29.10649972083152,-6.925503502887652,93.27577300691848,77.37488297704729,2022,-18.34911567836144,2023,96.54467154948635,100000.0,6975176.725174656,6875176.725174656,6875.176725174656,52.881706423731515
172,Best Profit Generator,PBR + CAT + NVDA + ANET,PBR,Energy,CAT,Industrials,NVDA,Technology,ANET,Telecommunications,29.177785766866144,70.34395592790418,112.05554410577717,2.4956026952949966,64.93725298059135,40.80875883554392,29.18087790585222,-7.812679183717225,75.56131799327554,107.12536160829572,2018,-7.812679183717225,2023,112.05554410577717,100000.0,6974700.22507419,6874700.22507419,6874.70022507419,52.880662000186796
173,Best Profit Generator,CNQ + LLY + NVDA + ANET,CNQ,Energy,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,27.5774046797483,72.7423366998363,104.43137263006678,2.8236065281342295,93.25051538003419,44.283663334342975,32.335655402218364,-7.920588667264698,64.58291246946519,73.1199350728985,2018,-7.920588667264698,2023,104.43137263006678,100000.0,6974290.372031005,6874290.372031005,6874.290372031005,52.87976360657125
174,Best Profit Generator,V + LLY + NVDA + ANET,V,Consumer Discretionary,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,27.36685058241418,78.64935310346935,105.07731110507254,-8.749173991069394,72.28306490424984,53.32903332732778,33.236338224516516,3.89148718882878,72.6105004152071,60.57041862362145,2022,-8.749173991069394,2023,105.07731110507254,100000.0,6972435.752684254,6872435.752684254,6872.435752684254,52.87569770614298
175,Best Profit Generator,ISRG + PH + NVDA + ANET,ISRG,Health Care,PH,Industrials,NVDA,Technology,ANET,Telecommunications,26.378019822804177,88.31881183798802,105.26030227668264,-24.72672931256872,68.35719669502602,59.58176651245916,34.41612941770484,-8.534848382695053,85.74590001570586,78.7417466886707,2022,-24.72672931256872,2023,105.26030227668264,100000.0,6971830.650304278,6871830.650304278,6871.830650304279,52.87437092358609
176,Best Profit Generator,BNY + LLY + TSLA + NVDA,BNY,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,36.242302551265155,79.74373823874421,105.04072457856374,-25.04534096003177,70.46690910096227,220.96639058965548,32.08502550484934,1.4206253115916292,40.299835950050294,55.66862608337447,2022,-25.04534096003177,2020,220.96639058965548,100000.0,6971488.6150607215,6871488.6150607215,6871.488615060722,52.87362091143415
177,Best Profit Generator,PBR + PH + NVDA + ANET,PBR,Energy,PH,Industrials,NVDA,Technology,ANET,Telecommunications,23.98717880187462,74.07384023939966,120.77117483297346,-3.882010938912286,65.52466413725914,42.76319538499535,34.49050760272554,-9.422024063524624,68.03144500206291,108.49222531991913,2018,-9.422024063524624,2023,120.77117483297346,100000.0,6971354.150203813,6871354.150203813,6871.354150203812,52.873326048900246
178,Best Profit Generator,TD + LLY + TSLA + NVDA,TD,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,43.526558680434846,63.417902291884005,101.55177342742746,-23.309177709451703,70.64172102306009,225.58777561940056,34.05947586066399,1.1095456488585471,42.112679760321214,59.14402262198995,2022,-23.309177709451703,2020,225.58777561940056,100000.0,6970943.957000423,6870943.957000423,6870.943957000423,52.87242652122741
179,Best Profit Generator,ING + LLY + TSLA + NVDA,ING,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,44.69831798403846,69.83095727253149,108.38041111353462,-21.313350247210185,74.18234496759723,218.77817798624886,34.855974561160465,-5.6937123248506385,45.51986285502454,54.2320807613616,2022,-21.313350247210185,2020,218.77817798624886,100000.0,6970930.76403994,6870930.76403994,6870.93076403994,52.87239758911129
180,Best Profit Generator,PGR + CAT + NVDA + ANET,PGR,Finance,CAT,Industrials,NVDA,Technology,ANET,Telecommunications,28.686638991354425,83.75738278855741,95.54970700985578,-5.110352812962738,62.54044560484218,58.40027454886683,29.531782925461727,-12.384918930325089,90.51295887723037,77.07136017045327,2018,-12.384918930325089,2023,95.54970700985578,100000.0,6970323.802720742,6870323.802720742,6870.323802720742,52.871066471775265
181,Best Profit Generator,HSBC + LLY + TSLA + NVDA,HSBC,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,39.60787073209349,75.38982647429054,110.2741504541921,-18.312297567735847,65.51977593738198,216.2664331581713,30.055586828261273,0.11920604016086855,45.39062657897867,53.836957824722,2022,-18.312297567735847,2020,216.2664331581713,100000.0,6969454.815173018,6869454.815173018,6869.454815173018,52.86916052722819
182,Best Profit Generator,BHP + LLY + NVDA + ANET,BHP,Energy,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,30.957549255635943,66.91048661802682,102.62510240004569,-0.7170431315559682,72.58889930046692,55.38953354916546,28.52965336690314,2.4078727216287117,69.28454348189605,70.68999241220078,2022,-0.7170431315559682,2023,102.62510240004569,100000.0,6968995.2430245355,6868995.2430245355,6868.995243024536,52.86815246425658
183,Best Profit Generator,PBR + ISRG + TSLA + NVDA,PBR,Energy,ISRG,Health Care,TSLA,Industrials,NVDA,Technology,14.431718929197869,71.55788957174516,114.26430802984356,-21.053352655485213,56.85513164269813,218.81022533694974,37.45216290624715,8.747615478195776,50.5270782865928,91.8061379901929,2022,-21.053352655485213,2020,218.81022533694974,100000.0,6968101.652276043,6868101.652276043,6868.101652276043,52.86619221827187
184,Best Profit Generator,LLY + BN + NVDA + ANET,LLY,Health Care,BN,Real Estate,NVDA,Technology,ANET,Telecommunications,29.562010587027356,84.11444968648378,105.65027497103469,-16.553598974986805,84.56830969084115,51.17193368455222,35.5736227364679,-2.893537109839259,69.26964397212473,62.24008868936679,2022,-16.553598974986805,2023,105.65027497103469,100000.0,6967504.568439819,6867504.568439819,6867.504568439818,52.864882285427626
185,Best Profit Generator,PGR + PH + NVDA + ANET,PGR,Finance,PH,Industrials,NVDA,Technology,ANET,Telecommunications,23.496032026362897,87.48726710005289,104.26533773705208,-11.48796644717002,63.12785676150998,60.35471109831827,34.84141262233504,-13.994263810132487,82.98308588601775,78.43822388207668,2018,-13.994263810132487,2023,104.26533773705208,100000.0,6966977.7278503645,6866977.7278503645,6866.977727850364,52.86372637423518
186,Best Profit Generator,BMO + LLY + TSLA + NVDA,BMO,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,32.20544319332925,67.51299464620868,104.06745026420313,-23.359952803866236,72.04870063586151,225.02711529900213,35.57272429111701,0.13576949784345427,40.218838791929635,59.63231510215678,2022,-23.359952803866236,2020,225.02711529900213,100000.0,6966816.548950073,6866816.548950073,6866.816548950073,52.863372724994726
187,Best Profit Generator,RY + LLY + NVDA + ANET,RY,Finance,LLY,Health Care,NVDA,Technology,ANET,Telecommunications,35.72785609307137,79.01904712598449,101.55028070282454,-9.898388808488775,80.88962698667524,51.152432871781826,27.44787323039288,-3.4511345848246133,66.79564154551548,68.18406486079274,2022,-9.898388808488775,2023,101.55028070282454,100000.0,6966517.420662098,6866517.420662098,6866.517420662098,52.86271637582636
188,Best Profit Generator,SCHW + LLY + TSLA + NVDA,SCHW,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,31.79290841859626,69.06012456062264,96.41953769547113,-20.233372525285308,75.38663052575879,227.58498062347354,33.790015841493,-0.4761945561581715,44.16914499475644,56.659429285390246,2022,-20.233372525285308,2020,227.58498062347354,100000.0,6966503.712099998,6866503.712099998,6866.503712099999,52.86268629580546
189,Best Profit Generator,VLO + LLY + TSLA + NVDA,VLO,Energy,LLY,Health Care,TSLA,Industrials,NVDA,Technology,31.8743925034611,66.02923969929553,101.87741831165033,-1.521722016428079,70.39236901907034,215.27043516674618,37.26277230939904,0.19953444347721927,46.377770942639444,51.571215439763606,2022,-1.521722016428079,2020,215.27043516674618,100000.0,6966369.759261293,6866369.759261293,6866.369759261293,52.86239236690247
190,Best Profit Generator,SAN + LLY + TSLA + NVDA,SAN,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,63.03594669757855,70.53143501540833,111.95927075893196,-21.91586142132723,62.929307297937676,217.6109973659328,29.117660693790587,-2.9951428713106285,44.166797084433526,54.36817757411584,2022,-21.91586142132723,2020,217.6109973659328,100000.0,6966083.796226502,6866083.796226502,6866.083796226502,52.861764869330145
191,Best Profit Generator,UBS + LLY + TSLA + NVDA,UBS,Finance,LLY,Health Care,TSLA,Industrials,NVDA,Technology,37.058776476970074,66.94273603026991,117.87462965241224,-18.41143160822157,67.686482064014,229.07083516787634,31.484309298014036,-4.037988747420632,41.76544307048586,47.81496983924642,2022,-18.41143160822157,2020,229.07083516787634,100000.0,6964604.415972636,6864604.415972636,6864.604415972636,52.85851824902794
192,Best Profit Generator,PGR + ISRG + TSLA + NVDA,PGR,Finance,ISRG,Health Care,TSLA,Industrials,NVDA,Technology,13.94057215368615,84.9713164323984,97.75847093392217,-28.65930816374295,54.45832426694898,236.40174105027268,37.80306792585666,4.17537573158791,65.47871917054762,61.75213655235045,2022,-28.65930816374295,2020,236.40174105027268,100000.0,6963725.2299225945,6863725.2299225945,6863.725229922595,52.85658850968134
193,Best Profit Generator,PBR + PGR + TSLA + NVDA,PBR,Energy,PGR,Finance,TSLA,Industrials,NVDA,Technology,11.549731132756593,70.72634483381005,113.26934349021299,-7.814589790086515,51.625791709182096,219.58316992280885,37.877446110877365,3.2882000507583387,47.76426415690469,91.50261518359888,2022,-7.814589790086515,2020,219.58316992280885,100000.0,6963248.729822129,6863248.729822129,6863.2487298221295,52.855542540459034
194,Best Profit Generator,HD + LLY + TSLA + NVDA,HD,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,20.297079147795845,70.51755820033823,103.60418366852802,-25.75426307481741,75.20546352281248,230.31853599426228,37.335736476704135,2.3083385822397284,47.53419876200239,52.29165107758032,2022,-25.75426307481741,2020,230.31853599426228,100000.0,6963039.06945592,6863039.06945592,6863.039069455919,52.85508229288636
195,Best Profit Generator,MCD + LLY + TSLA + NVDA,MCD,Consumer Discretionary,LLY,Health Care,TSLA,Industrials,NVDA,Technology,24.602948889866937,66.80277445821386,104.17733081329911,-20.13318140108027,67.27598758707506,227.0173210429899,33.188651373010515,5.576990653518661,47.64356472991797,52.95781392893965,2022,-20.13318140108027,2020,227.0173210429899,100000.0,6963003.85319236,6863003.85319236,6863.00385319236,52.855004984730215
