Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top250 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top250 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top250 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top250 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 20Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 250,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2006 Balance After Withdrawal ($),2007 Balance After Withdrawal ($),2008 Balance After Withdrawal ($),2009 Balance After Withdrawal ($),2010 Balance After Withdrawal ($),2011 Balance After Withdrawal ($),2012 Balance After Withdrawal ($),2013 Balance After Withdrawal ($),2014 Balance After Withdrawal ($),2015 Balance After Withdrawal ($),2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
120,CVS + CME + SYK + PH,Not rebalanced,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.21891692214213,37.305015034062514,24.905782854343816,2008,-47.21891692214213,2007,37.305015034062514,300000.0,160000.0,20,2,No,2008,391158.23576189054,0.0,391158.23576189054,91158.23576189054,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",214717.34856303147,134817.6877252108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,CVS + COP + CME + PH,Not rebalanced,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.781384544445345,34.58731492876525,25.405465573627662,2008,-45.781384544445345,2007,34.58731492876525,300000.0,160000.0,20,2,No,2008,391026.30100555066,0.0,391026.30100555066,91026.30100555066,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",216216.39672088297,130999.84278236318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,COP + CME + PH + BN,Not rebalanced,COP,Energy,ConocoPhillips Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.42716894175617,29.65537795428379,32.405360882346244,2008,-52.42716894175617,2006,32.405360882346244,300000.0,160000.0,20,2,No,2008,390200.091041082,0.0,390200.091041082,90200.09104108199,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",237216.08264703874,147563.4085243643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,CME + BMY + PH + BN,Not rebalanced,CME,Finance,CME Group Inc. Class A Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.575611554941446,24.98236708736732,30.746980165950056,2008,-46.575611554941446,2006,30.746980165950056,300000.0,160000.0,20,2,No,2008,389590.7284759684,0.0,389590.7284759684,89590.72847596841,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",232240.94049785018,130260.2247801774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,COP + CME + BMY + BN,Not rebalanced,COP,Energy,ConocoPhillips Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.99372692083213,19.832409012789864,32.879570219941236,2008,-45.99372692083213,2006,32.879570219941236,300000.0,160000.0,20,2,No,2008,388029.8205224556,0.0,388029.8205224556,88029.82052245561,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",238638.71065982373,125966.51582072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,AMZN + COP + CME + BN,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.71474165850017,42.89241575069902,23.827193410278568,2008,-52.71474165850017,2007,42.89241575069902,300000.0,160000.0,20,2,No,2008,387235.4473484797,0.0,387235.4473484797,87235.4473484797,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",211481.5802308357,142191.13885959378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,TTE + CME + MO + IBM,Not rebalanced,TTE,Energy,TotalEnergies SE Ordinary Shares,10,CME,Finance,CME Group Inc. Class A Common Stock,10,MO,Health Care,Altria Group Inc.,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.170071439525614,22.842646614389395,25.08694704529686,2008,-40.170071439525614,2006,25.08694704529686,300000.0,160000.0,20,2,No,2008,382481.6594251887,0.0,382481.6594251887,82481.65942518873,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",215260.84113589057,104432.11437572422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,AMZN + TTE + CME + BMY,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,CME,Finance,CME Group Inc. Class A Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.94128025127054,41.09937615640655,16.074506961335743,2008,-40.94128025127054,2007,41.09937615640655,300000.0,160000.0,20,2,No,2008,382355.5037213203,0.0,382355.5037213203,82355.5037213203,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",188223.52088400722,105582.21374695777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,AMZN + TTE + CME + MO,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,CME,Finance,CME Group Inc. Class A Common Stock,10,MO,Health Care,Altria Group Inc.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.3471330779174,45.600674123033194,16.065998589413354,2008,-45.3471330779174,2007,45.600674123033194,300000.0,160000.0,20,2,No,2008,382313.86015602516,0.0,382313.86015602516,82313.86015602516,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",188197.99576824007,114017.55052459496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,AMZN + TTE + BBVA + MO,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.3793594760554,36.372452106575956,16.025394766658252,2008,-38.3793594760554,2007,36.372452106575956,300000.0,160000.0,20,2,No,2008,379454.12310941174,0.0,379454.12310941174,79454.12310941174,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",188076.18429997476,96484.10435835863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,FCX + TTE + BBVA + BMY,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.95539962323753,26.838553069491454,23.000817698050156,2008,-43.95539962323753,2007,26.838553069491454,300000.0,160000.0,20,2,No,2008,378900.4580077778,0.0,378900.4580077778,78900.45800777781,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",209002.45309415046,105095.68738436303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,AMZN + TTE + BBVA + ASML,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,ASML,Technology,ASML Holding N.V. New York Registry Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.719924314869836,36.31418733590228,16.72377298654737,2008,-40.719924314869836,2007,36.31418733590228,300000.0,160000.0,20,2,No,2008,378823.90838070784,0.0,378823.90838070784,78823.90838070784,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",190171.31895964209,99230.48798580276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,AMZN + SHEL + BBVA + MO,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.353166758307836,37.613020805896284,15.55371695514436,2008,-39.353166758307836,2007,37.613020805896284,300000.0,160000.0,20,2,No,2008,378748.6167003299,0.0,378748.6167003299,78748.61670032988,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",186661.1508654331,96870.0483769739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,TTE + BBVA + MO + ASML,Not rebalanced,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,ASML,Technology,ASML Holding N.V. New York Registry Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.05809517950672,16.57740747057379,25.76764142428769,2008,-37.05809517950672,2006,25.76764142428769,300000.0,160000.0,20,2,No,2008,378741.23477496835,0.0,378741.23477496835,78741.23477496835,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",217302.92427286308,93326.11547504796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,FCX + TTE + BBVA + MO,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.47608223733621,31.085373947317763,22.992309326127767,2008,-48.47608223733621,2007,31.085373947317763,300000.0,160000.0,20,2,No,2008,378705.41802987223,0.0,378705.41802987223,78705.41802987223,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",208976.92797838332,113938.1875040807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,AMZN + BBVA + MO + ASML,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,ASML,Technology,ASML Holding N.V. New York Registry Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.02976195555187,37.21229152887737,16.38246672953334,2008,-41.02976195555187,2007,37.21229152887737,300000.0,160000.0,20,2,No,2008,378695.1313672623,0.0,378695.1313672623,78695.13136726228,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",189147.4001886,99533.48216607416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,AMZN + TTE + BBVA + BMY,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.42614822641522,31.870255671856086,16.03390313858064,2008,-33.42614822641522,2007,31.870255671856086,300000.0,160000.0,20,2,No,2008,378618.41304936423,0.0,378618.41304936423,78618.41304936423,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",188101.7094157419,88050.20512967059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,AMZN + TTE + BBVA + IBM,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.21565774158625,33.952592743172616,16.002474784801436,2008,-36.21565774158625,2007,33.952592743172616,300000.0,160000.0,20,2,No,2008,378580.062625197,0.0,378580.062625197,78580.062625197,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",188007.42435440433,91840.81947238347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,AMZN + BBVA + MO + IBM,Not rebalanced,AMZN,Consumer Discretionary,Amazon.com Inc. Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.54964042086417,34.84932892237376,15.661168527787407,2008,-36.54964042086417,2007,34.84932892237376,300000.0,160000.0,20,2,No,2008,378466.9699079923,0.0,378466.9699079923,78466.96990799229,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",186983.5055833622,92146.00247469323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,FCX + ENB + BNY + MO,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,ENB,Energy,Enbridge Inc Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,MO,Health Care,Altria Group Inc.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.71952444598044,36.54788116429793,17.968323399316265,2008,-44.71952444598044,2007,36.54788116429793,300000.0,160000.0,20,2,No,2008,377919.08356465946,0.0,377919.08356465946,77919.08356465946,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",193904.9701979488,104773.12827756244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,FCX + BNY + MO + IBM,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,MO,Health Care,Altria Group Inc.,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.60881788855406,34.19807563029218,19.517661242050256,2008,-45.60881788855406,2007,34.19807563029218,300000.0,160000.0,20,2,No,2008,377901.7430772002,0.0,377901.7430772002,77901.7430772002,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198552.98372615076,106454.28326702147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,FCX + SHEL + BNY + BMY,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.69992010725458,32.49730345256931,19.418718041329598,2008,-43.69992010725458,2007,32.49730345256931,300000.0,160000.0,20,2,No,2008,377811.2067716531,0.0,377811.2067716531,77811.20677165309,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198256.15412398876,102684.05814305489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,FCX + BNY + BMY + IBM,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.96751138639155,29.827577300926112,19.526169613972645,2008,-40.96751138639155,2007,29.827577300926112,300000.0,160000.0,20,2,No,2008,377739.48057596874,0.0,377739.48057596874,77739.48057596874,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198578.5088419179,97809.66706976737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,FCX + ENB + BNY + BMY,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,ENB,Energy,Enbridge Inc Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.06910967968685,32.119817536976704,17.976831771238654,2008,-40.06910967968685,2007,32.119817536976704,300000.0,160000.0,20,2,No,2008,377665.8721743267,0.0,377665.8721743267,77665.87217432668,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",193930.49531371595,96220.61655703664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,FCX + BNY + BMY + ASML,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,ASML,Technology,ASML Holding N.V. New York Registry Shares,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.366414954739874,32.14471214301453,20.24746781571858,2008,-45.366414954739874,2007,32.14471214301453,300000.0,160000.0,20,2,No,2008,377513.0324019729,0.0,377513.0324019729,77513.03240197292,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",200742.40344715572,105270.47118421277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,FCX + ENB + BNY + IBM,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,ENB,Energy,Enbridge Inc Common Stock,10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.70860106306014,34.16791852207772,17.94540341745945,2008,-42.70860106306014,2007,34.16791852207772,300000.0,160000.0,20,2,No,2008,377329.2162088941,0.0,377329.2162088941,77329.2162088941,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",193836.21025237837,100066.00863769423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,FCX + SHEL + BNY + IBM,Not rebalanced,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,SHEL,Energy,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),10,BNY,Finance,The Bank of New York Mellon Corporation Common Stock,10,IBM,Technology,International Business Machines Corporation Common Stock,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.2470202207248,34.520768105469735,19.387289687550393,2008,-46.2470202207248,2007,34.520768105469735,300000.0,160000.0,20,2,No,2008,377283.9422579911,0.0,377283.9422579911,77283.94225799112,10,103,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",198161.86906265118,106568.86835523357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
