Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top250 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top250 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top250 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top250 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 20Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 250,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2006 Balance After Withdrawal ($),2007 Balance After Withdrawal ($),2008 Balance After Withdrawal ($),2009 Balance After Withdrawal ($),2010 Balance After Withdrawal ($),2011 Balance After Withdrawal ($),2012 Balance After Withdrawal ($),2013 Balance After Withdrawal ($),2014 Balance After Withdrawal ($),2015 Balance After Withdrawal ($),2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
113,FCX + ACN + UNP + BN,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),10,UNP,Industrials,Union Pacific Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,9.291120651302641,7.881455454970867,24.372382333709318,-23.163262083477562,48.553713364413,37.80751122839557,41.794363886504684,-14.181317541385546,35.79886040004857,38.302616441504675,-21.94670781062667,12.796518883240648,23.61724824173932,24.33218431793818,-6.064639985662205,43.1414011383916,85.9131914153346,-40.53467713343747,34.06772407383433,25.592497560844954,2008,-40.53467713343747,2009,85.9131914153346,300000.0,160000.0,20,2,No,2008,397678.7489210334,0.0,397678.7489210334,97678.7489210334,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",216777.4926825349,130628.6507437973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,FCX + ACN + CME + GD,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),10,CME,Finance,CME Group Inc. Class A Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,15.747805581439222,2.8455792603415437,21.431569889550836,-10.824234166212069,48.83004337520898,26.4038103539494,26.315689690359697,-10.132637086385607,32.32021390867451,42.89214735849944,-10.296957977476112,10.301114852106956,37.89090530012664,10.837890510967888,-12.840872727526481,18.916495100818796,85.86780691574786,-46.514579338436505,35.54685576848542,28.13624808455129,2008,-46.514579338436505,2009,85.86780691574786,300000.0,160000.0,20,2,No,2008,397114.7430004595,0.0,397114.7430004595,97114.74300045951,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",224408.74425365386,144178.9969053695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,ACN + CME + GD + BN,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),10,CME,Finance,CME Group Inc. Class A Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,12.029860079125104,16.243452396084358,25.160039778209693,-17.64394854990517,45.6840475323243,3.7630581558612963,32.0877474931349,-1.5192105598108077,29.837176736791108,21.197089109730328,6.151806300760787,27.034834759707447,35.80867808285681,24.932868259158425,-7.651260269363011,19.071916571867327,41.13309476395088,-41.72050819718737,16.948247762623783,36.64881395238274,2008,-41.72050819718737,2021,45.6840475323243,300000.0,160000.0,20,2,No,2008,397108.42074625444,0.0,397108.42074625444,97108.42074625444,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",249946.4418571482,132307.98409696005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,ACN + CVS + CME + GD,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),10,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,27.98205887510307,-4.993788096620603,14.876664522574657,-10.89481396230471,47.19482796798551,0.35385162112784974,23.23373624644883,-0.6151524848448942,19.945827299437422,14.727023194842076,7.962932218840779,28.394886370409978,45.49908087572085,16.910858356096938,1.10661571454412,8.031706939460456,32.03091474638209,-34.425884603539174,21.18483351673942,29.648918643664132,2008,-34.425884603539174,2021,47.19482796798551,300000.0,160000.0,20,2,No,2008,397015.975589109,0.0,397015.975589109,97015.975589109,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",228946.75593099237,117448.74501694879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,ACN + COP + CME + UNP,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),10,COP,Energy,ConocoPhillips Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,UNP,Industrials,Union Pacific Corporation Common Stock,10,-0.32393097774202995,0.0009024065323601782,22.126539613897755,-0.4708698948988994,50.01244610869454,0.32397234955050713,25.3022189290962,11.701885661691755,27.482167048010613,23.598251148944204,-8.665215484818642,18.929682801525686,38.495795192574015,17.389397100915854,4.255798689920643,25.662623546199292,33.16023189364694,-34.723517755547995,24.425669323672473,27.803466214935572,2008,-34.723517755547995,2021,50.01244610869454,300000.0,160000.0,20,2,No,2008,397013.1179349929,0.0,397013.1179349929,97013.11793499289,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",223410.3986448067,117979.88385248563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,CVS + CME + SYK + GD,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,CME,Finance,CME Group Inc. Class A Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,33.273013065049604,-0.12382195119226946,12.4278232547018,-4.061241884564566,34.584630242675864,-1.6144751543121894,19.262539418459134,1.5507565664018257,19.321234222832587,18.81122347224524,3.0837538978566554,32.39193532606617,48.666671083757265,13.000092829758113,-3.422453294151343,5.246033979190221,31.454305434399032,-44.03761508539104,30.57983426345604,28.44802485865598,2008,-44.03761508539104,2013,48.666671083757265,300000.0,160000.0,20,2,No,2008,395131.6949718263,0.0,395131.6949718263,95131.69497182628,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",225344.07457596797,134253.91910381778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,CVS + SYK + GD + BN,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,GD,Industrials,General Dynamics Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,33.45010031378023,7.0680928336472455,11.747954381221666,-6.994781482462855,39.42371224967391,2.0954405510798995,30.01503495440354,-9.1486833293631,19.688232158090713,12.341062143837778,0.08517146612374016,35.58928176468089,35.570150099121996,23.245051637272685,-1.7836273540838312,19.244223047321146,27.774951328338965,-40.916792749956926,24.857263676866303,29.980899171154718,2008,-40.916792749956926,2021,39.42371224967391,300000.0,160000.0,20,2,No,2008,395094.85103070305,0.0,395094.85103070305,95094.85103070305,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",229942.69751346414,127100.16014008498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,CVS + SYK + DHR + BN,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,25.939615234102853,6.101217306821701,9.656673725064664,-17.172063825484877,40.621505194831165,16.714578190713116,38.70469947411492,-0.8623210046678986,19.727880210171243,23.49521875586733,1.9029319486482288,26.67061013052287,34.90199199470075,25.954008247436334,-0.8408640858751601,23.996641430758796,30.642279703309452,-41.21659308131096,24.84093717541045,29.443772927090155,2008,-41.21659308131096,2021,40.621505194831165,300000.0,160000.0,20,2,No,2008,393509.2136329496,0.0,393509.2136329496,93509.21363294963,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",228331.31878127047,125050.95823151205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,CVS + SYK + PH + BN,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,35.737151634930726,16.082210764823802,25.169303928411054,-14.144731949266397,33.055783219476154,14.07638886894745,36.50427267133807,-9.812329380598378,25.953157281396393,17.1203345636694,-6.1243236917693435,24.269863967887183,38.80679866568294,24.625612853927706,-3.3375898061867315,33.2640553221424,29.70980804990627,-43.01227571620741,31.67961699682215,26.438657166842553,2008,-43.01227571620741,2013,38.80679866568294,300000.0,160000.0,20,2,No,2008,393397.01539343456,0.0,393397.01539343456,93397.01539343456,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",219315.97150052764,128794.43128475442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,FCX + BMY + DHR + BN,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,14.102474685611998,12.556436331333673,3.7254132920508307,-10.501494535247978,40.42053696848721,38.32512093981317,39.88897919931493,-14.212461413249486,26.320086310647753,40.615436458867904,-11.546330990166028,5.269483139497604,34.959772702755735,15.903257457880192,-3.398550989788327,35.090785362215136,81.50774425058083,-43.31468897654563,31.359542826445445,26.772404370864948,2008,-43.31468897654563,2009,81.50774425058083,300000.0,160000.0,20,2,No,2008,393355.1481141458,0.0,393355.1481141458,93355.14811414579,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",220317.21311259485,129407.68391267012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,CVS + COP + PH + BN,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,35.521922776714845,7.704825137976568,19.715135070258654,5.6329681504367475,52.1499627501912,0.5256961945861183,29.329388007292494,-6.513843580949196,21.23038380140707,11.981199966608136,-13.379341457892362,17.795278220821874,35.75265360746398,23.89877585049021,0.9402787251671301,40.9730446413833,23.729385364040983,-41.46229970788896,28.99062078408992,26.93833988612638,2008,-41.46229970788896,2021,52.1499627501912,300000.0,160000.0,20,2,No,2008,393073.0003406984,0.0,393073.0003406984,93073.0003406984,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",220815.01965837914,124830.66464185342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,COP + SYK + DHR + BN,Rebalanced annually,COP,Energy,ConocoPhillips Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,BN,Real Estate,Brookfield Corporation Class A Limited Voting Shares,10,4.267397560124961,13.251946400184854,13.285867498749138,2.6573685612881395,48.55453535333422,8.990913750081694,36.0470034965617,4.803957701103764,24.152571402628503,30.48581629855677,-6.07404835359355,17.907348969119614,29.075842385305965,23.183211992799528,-2.8290879122954022,31.400841068055747,28.046858244927513,-44.3733061028847,23.838334090404867,31.674945334566672,2008,-44.3733061028847,2021,48.55453535333422,300000.0,160000.0,20,2,No,2008,392899.2505095896,0.0,392899.2505095896,92899.25050958962,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",235024.83600370004,131050.84160568821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,CVS + COP + SYK + DHR,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,20.21959635610293,-7.985294092520105,3.0024922431141023,9.4065031488886,50.065315788995434,5.581707215348247,27.19299224987563,5.7080157760696775,14.261221965274817,24.01575038366852,-4.262922435513558,19.267400579822144,38.766245178169996,15.161202089738044,5.928788071611728,20.360631435648877,18.94467822735872,-37.078682509236515,28.0749198445205,24.675050025848062,2008,-37.078682509236515,2021,50.065315788995434,300000.0,160000.0,20,2,No,2008,391801.1132182651,0.0,391801.1132182651,91801.11321826512,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",214025.1500775442,114112.53940892947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,FCX + COP + BMY + DHR,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,8.382455807612073,-1.5300750680081325,-2.9287681898997304,16.077072439125494,49.86434756265148,27.1922499644483,28.37727197507565,-7.642124632511911,20.853428065751324,41.135968086669095,-17.712185374327817,-2.1337264112031256,38.82402588622499,5.110451300181901,3.371101167698561,31.45477536710522,69.8101427746301,-39.17677840447118,34.5935254955555,22.003681469622855,2008,-39.17677840447118,2009,69.8101427746301,300000.0,160000.0,20,2,No,2008,391331.9704818082,0.0,391331.9704818082,91331.97048180818,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",206011.0444088686,117277.5275801107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,CVS + COP + SYK + PH,Rebalanced annually,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,30.0171327569308,1.9956993654819968,18.51512244646049,12.433835025107077,42.49959381364042,2.943517893582582,24.992565447098784,-3.2419925998608012,20.486499036499964,17.64086619147059,-12.29017807593113,16.866654417186457,42.67105184915219,13.832806696229413,3.4320623513001567,29.628045327032474,18.01220657395554,-38.874365144132966,34.9135996659322,21.66993426560046,2008,-38.874365144132966,2013,42.67105184915219,300000.0,160000.0,20,2,No,2008,391263.99660343,0.0,391263.99660343,91263.99660343002,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",205009.80279680138,116586.10462119372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,FCX + CVS + COP + DHR,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,29.44233187820109,-15.674041455768347,0.4740349782534068,9.425350657911366,62.8616805684309,25.804637714439885,25.757757007294146,-6.177261731593517,17.488143902065325,40.051142407575185,-21.800850095711688,3.462304475857067,33.930074153751605,11.132193495808306,-1.7526080126847692,31.550209278951165,69.39656916924115,-44.46068821424164,40.75054896853985,21.43088977854253,2008,-44.46068821424164,2009,69.39656916924115,300000.0,160000.0,20,2,No,2008,390836.5341957486,0.0,390836.5341957486,90836.53419574862,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",204292.66933562758,127543.05359237967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,FCX + CVS + SYK + DHR,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,CVS,Consumer Staples,CVS Health Corporation Common Stock,10,SYK,Health Care,Stryker Corporation Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,29.657560736416972,-7.2966558289211125,5.928203836405805,-10.352349441791777,43.767501037715846,39.35533038880122,32.93264167133972,-9.4757475312427,22.210917382054646,45.19027700463646,-14.545832329588666,9.936890222922376,36.98421921197057,11.859030499245797,-6.030476544038631,23.841219959710266,75.37699185510644,-46.010664222560095,43.43954518127209,20.931207059258703,2008,-46.010664222560095,2009,75.37699185510644,300000.0,160000.0,20,2,No,2008,390664.6158512045,0.0,390664.6158512045,90664.6158512045,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",202793.62117777613,130886.24787403399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,FCX + BBVA + BMY + DHR,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,DHR,Industrials,Danaher Corporation Common Stock,10,47.466480733028135,5.060787888245629,12.195769765814637,0.6781544563410877,33.7281533633501,34.62430091827349,29.48686595979151,-20.614271431553835,25.641664184764394,38.27336849433796,-15.292334120227327,-7.6457805197685555,41.94924463740986,7.357281302411762,-1.681645032642713,11.883131708606456,82.4403232093244,-40.605374016913295,29.393576884457644,25.198926235611108,2008,-40.605374016913295,2009,82.4403232093244,300000.0,160000.0,20,2,No,2008,390660.8264871086,0.0,390660.8264871086,90660.8264871086,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",215596.7787068333,118968.3836164404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,FCX + COP + BMY + PH,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,COP,Energy,ConocoPhillips Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,18.17999220843994,8.45091838999397,12.583862013446659,19.104404315343974,42.29862558729647,24.554060642682636,26.176845172298805,-16.59213300844239,27.07870513697647,34.76108389447116,-25.73944101474539,-4.534472573838812,42.728832557207184,3.7820559066732704,0.8743754473869898,40.72218925848882,68.87767112122691,-40.97246103936763,41.4322053169672,18.998565709375253,2008,-40.97246103936763,2009,68.87767112122691,300000.0,160000.0,20,2,No,2008,390015.72714539815,0.0,390015.72714539815,90015.72714539815,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",196995.69712812576,118615.3588278417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,FCX + BBVA + BMY + PH,Rebalanced annually,FCX,Basic Materials,Freeport-McMoRan Inc. Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,57.26401713385601,15.041781346247731,27.70839996916103,3.7054863325595657,26.162431387995092,31.986111596507822,27.286439157014662,-29.564279807484315,31.866941255989538,31.898484302140023,-23.3195897606449,-10.046526682404242,45.85405130839206,6.028885908903131,-4.178370752954285,21.150545599990053,81.50785155592122,-42.401056651809746,36.23225670586935,22.193810475363506,2008,-42.401056651809746,2009,81.50785155592122,300000.0,160000.0,20,2,No,2008,389942.7113789599,0.0,389942.7113789599,89942.71137895988,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",206581.43142609054,121430.54596705112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,COP + BBVA + BMY + PH,Rebalanced annually,COP,Energy,ConocoPhillips Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,47.826052753541966,14.353143082648739,24.782688375869327,23.464338923239943,32.46024613927468,-1.7875115769451497,21.546789735550576,-14.380516500171936,23.917245839209706,10.723957681172092,-13.036679866569788,-0.7160163255044767,47.63607727459147,9.331057499395376,7.780893862696075,17.669957075928668,25.07553792817352,-33.46907493848616,20.86763136911776,25.93765344195286,2008,-33.46907493848616,2025,47.826052753541966,300000.0,160000.0,20,2,No,2008,388703.40324189217,0.0,388703.40324189217,88703.40324189217,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",217812.9603258586,103265.36596082151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,COP + BBVA + MO + PH,Rebalanced annually,COP,Energy,ConocoPhillips Common Stock,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,52.34221579581057,20.59105397672596,30.394590295566083,19.81224977492771,37.78648284793862,-4.442746093447877,16.579773006464293,-17.94214877831857,24.351325928496255,19.205978052435952,-12.07284998197448,4.359533393046188,37.28234604238388,13.21609769825422,4.836679755037531,23.965586667475847,31.458072696292284,-39.79349470927481,25.22365845283099,25.929145070030486,2008,-39.79349470927481,2025,52.34221579581057,300000.0,160000.0,20,2,No,2008,387865.6120548311,0.0,387865.6120548311,87865.61205483112,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",217787.4352100914,112721.39402066544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,TTE + BBVA + BMY + PH,Rebalanced annually,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,BMY,Health Care,Bristol-Myers Squibb Company Common Stock,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,55.29151654962716,13.717319101090478,27.83112939891256,14.189134442232056,17.307775439388262,3.077450791595889,22.46860601888853,-18.48100415447694,24.529569716007657,13.195411422986709,-7.533054292084502,-4.107414301358979,47.1021446430029,9.029771048051046,5.463647974993002,5.185179618409528,29.951416970576396,-30.971919421023586,19.246729093232663,24.612070610648324,2008,-30.971919421023586,2025,55.29151654962716,300000.0,160000.0,20,2,No,2008,385571.6293731039,0.0,385571.6293731039,85571.6293731039,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",213836.21183194494,94992.68822647052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,TTE + BBVA + MO + PH,Rebalanced annually,TTE,Energy,TotalEnergies SE Ordinary Shares,10,BBVA,Finance,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,10,MO,Health Care,Altria Group Inc.,10,PH,Industrials,Parker-Hannifin Corporation Common Stock,10,59.80767959189576,19.9552299951677,33.443031318609314,10.537045293919826,22.6340121480522,0.4222162750931613,17.501589289802244,-22.042636432623574,24.963649805294203,21.677431794250573,-6.5692244074891954,0.968135417191686,36.74841341079531,12.914811246909892,2.5194338673344583,11.480809209956709,36.333951738695156,-37.29633919181224,23.60275617694589,24.603562238725942,2008,-37.29633919181224,2025,59.80767959189576,300000.0,160000.0,20,2,No,2008,385384.80775809626,0.0,385384.80775809626,85384.80775809626,10,104,2006,2025,annual_performance_20y_160k_source.csv,"Rank by full $160K withdrawals funded, then total cash delivered, then ending balance; enforce max 10 Top-250 appearances per ticker.",213810.68671617785,104275.90178205096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
