Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top100 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top100 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top100 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top100 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 10Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 100,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
61,WMT + CVX + SPGI + ADI,Rebalanced annually,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,17.513515389483786,24.50755408585801,13.849987678043814,6.175356717650886,28.465055802829877,11.409979650971836,37.25323610392434,-3.3612019351958793,35.44216339640926,24.55029578878117,2018,-3.3612019351958793,2019,37.25323610392434,300000.0,160000.0,10,2,No,2018,445024.88327915466,0.0,445024.88327915466,145024.88327915466,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",213650.88736634346,129373.38396460126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,WMT + SPGI + PLD + ADI,Rebalanced annually,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,PLD,Real Estate,Prologis Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,21.256953680960404,19.655008385462114,22.653415996516966,-16.271752861436674,34.987255007448766,21.583095436681784,47.4012396647513,-2.486444292001525,39.279801995006935,22.224462124210593,2022,-16.271752861436674,2019,47.4012396647513,300000.0,160000.0,10,2,No,2018,444675.2577865826,0.0,444675.2577865826,144675.25778658257,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",206673.38637263176,127854.28331617714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,SCCO + CVX + SPGI + ADI,Rebalanced annually,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,28.027730305833796,8.364222075709908,23.136016297451082,7.33401301881561,27.8026274719649,20.259862912505,41.33228464609449,-10.786717533965216,36.49189478879452,26.31677544488101,2018,-10.786717533965216,2019,41.33228464609449,300000.0,160000.0,10,2,No,2018,443872.15119279054,0.0,443872.15119279054,143872.15119279054,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",218950.326334643,138849.44906040316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,WMT + BP + SPGI + ADI,Rebalanced annually,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,21.123165816521258,21.226079966477084,18.75839676023081,0.8113854612372515,25.999904679484626,7.570505204434134,34.8924398113931,-2.066853686511644,37.81588392439082,22.621752672225,2018,-2.066853686511644,2017,37.81588392439082,300000.0,160000.0,10,2,No,2018,443857.3650982677,0.0,443857.3650982677,143857.36509826768,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207865.25801667495,126471.34270739625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,SCCO + WMT + SPGI + ADI,Rebalanced annually,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,WMT,Consumer Discretionary,Walmart Inc. Common Stock,5,SPGI,Finance,S&P Global Inc. Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,31.624051052681377,26.540508518719655,29.764564818268667,-7.3975495365392945,16.73500081724741,32.57849868973073,45.05461568196408,-9.207848068934064,45.48466040599881,21.15923031935511,2018,-9.207848068934064,2017,45.48466040599881,300000.0,160000.0,10,2,No,2018,443503.4999084492,0.0,443503.4999084492,143503.4999084492,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",203477.69095806533,136028.8276923091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,SCCO + CVX + MS + MSFT,Rebalanced annually,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,CVX,Energy,Chevron Corporation Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,34.349972352232186,15.841143769736728,27.128361707933042,6.067490185529934,36.173226722777486,28.34810013552907,37.996225395373166,-11.211395461799029,32.17169858400891,27.72737432462428,2018,-11.211395461799029,2019,37.996225395373166,300000.0,160000.0,10,2,No,2018,439850.05734403234,0.0,439850.05734403234,139850.05734403234,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",223182.12297387287,134983.60287041933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,SCCO + BP + MS + MSFT,Rebalanced annually,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,MS,Finance,Morgan Stanley Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,37.95962277926966,12.559669650355797,32.03677079012004,0.7035189291162993,33.708075599432235,24.508625688991366,35.63542910284194,-9.917047213114792,34.54541911199047,25.798831208068112,2018,-9.917047213114792,2025,37.95962277926966,300000.0,160000.0,10,2,No,2018,439357.2311068295,0.0,439357.2311068295,139357.23110682948,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",217396.49362420436,132497.02348145738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SCCO + BP + RY + MSFT,Rebalanced annually,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,37.969031513351226,8.576144916839663,31.604404538460788,1.2877286413315474,30.572499100898447,17.090957473043215,32.51020652304715,-7.447904256080229,33.872961976883595,24.736983386517466,2018,-7.447904256080229,2025,37.969031513351226,300000.0,160000.0,10,2,No,2018,437328.7951260059,0.0,437328.7951260059,137328.7951260059,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",214210.9501595524,126770.54385741864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,LIN + BP + RY + APH,Rebalanced annually,LIN,Basic Materials,Linde plc Ordinary Shares,5,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,42.26105117107862,14.110538160486485,19.339395620392413,3.163833603362516,34.70637339467625,3.7688752862192327,24.9882162988156,-5.316346043622014,27.737972246903155,27.0400010333749,2018,-5.316346043622014,2025,42.26105117107862,300000.0,160000.0,10,2,No,2018,435944.1187399039,0.0,435944.1187399039,135944.1187399039,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",221120.00310012465,122454.20819238864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,BP + RY + APH + CSCO,Rebalanced annually,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,49.82566968529844,18.564090596296822,14.749164196142788,-1.3534349187165216,37.79903602073664,-3.5724701854752294,18.680881497091057,-1.9263557337318016,26.76934268690792,26.446577243716593,2020,-3.5724701854752294,2025,49.82566968529844,300000.0,160000.0,10,2,No,2018,435781.3665768687,0.0,435781.3665768687,135781.3665768687,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",219339.73173114978,118055.53616680577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,LIN + RY + APH + CSCO,Rebalanced annually,LIN,Basic Materials,Linde plc Ordinary Shares,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,44.493728229003814,22.319141563060803,20.163148447299243,-11.703479900132443,37.05152892465743,13.224764026062187,26.98375355444374,-0.03094326123921931,30.533920395430613,23.58660203597783,2022,-11.703479900132443,2025,44.493728229003814,300000.0,160000.0,10,2,No,2018,435077.4178025703,0.0,435077.4178025703,135077.41780257027,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210759.80610793346,115113.03753049375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,LIN + TD + APH + CSCO,Rebalanced annually,LIN,Basic Materials,Linde plc Ordinary Shares,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,54.08894698716785,13.019149987914997,18.25312441381745,-12.752043315712523,38.83645988693513,12.51497022143508,26.30416567104731,0.16710581738050267,30.28633739164706,23.367892456910962,2022,-12.752043315712523,2025,54.08894698716785,300000.0,160000.0,10,2,No,2018,433926.44608892733,0.0,433926.44608892733,133926.44608892733,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210103.67737073288,113736.38597149064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,LIN + RY + MSFT + CSCO,Rebalanced annually,LIN,Basic Materials,Linde plc Ordinary Shares,5,RY,Finance,Royal Bank Of Canada Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,24.368881878821657,15.225370733935394,26.835973558486213,-15.720694845802786,41.43505139703765,18.336086939126993,32.646439965457006,6.873905381217568,32.764711352325754,19.88613153425152,2022,-15.720694845802786,2021,41.43505139703765,300000.0,160000.0,10,2,No,2018,432298.7086304389,0.0,432298.7086304389,132298.7086304389,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199658.39460275456,105075.8912850346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,LIN + CM + APH + CSCO,Rebalanced annually,LIN,Basic Materials,Linde plc Ordinary Shares,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,44.81680242377601,25.82751284415115,23.738341552258955,-16.41541155424188,38.71599861012605,13.432775042922719,26.35638748729524,-1.7487546749680671,30.78243125082745,23.08452269549575,2022,-16.41541155424188,2025,44.81680242377601,300000.0,160000.0,10,2,No,2018,431679.1485281242,0.0,431679.1485281242,131679.1485281242,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",209253.56808648724,113666.90382261359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,MCD + TD + GD + MSFT,Rebalanced annually,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,34.36253401914445,0.7956994880379824,21.23472453911483,-4.506065332601966,41.322764955316146,11.567347832229318,25.94486426199656,-1.714296053979556,32.14055571500445,20.172756782321922,2022,-4.506065332601966,2021,41.322764955316146,300000.0,160000.0,10,2,No,2018,423166.5294920667,0.0,423166.5294920667,123166.52949206671,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",200518.27034696576,104965.9567465955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,MCD + TD + GD + ETN,Rebalanced annually,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,29.76908592697876,7.441698358033833,20.74283943018658,0.704482834153433,39.87908454117926,8.403365907597443,22.246509033349483,-9.809526136486,27.343042251506734,24.857661781512892,2018,-9.809526136486,2021,39.87908454117926,300000.0,160000.0,10,2,No,2018,422135.0904277857,0.0,422135.0904277857,122135.0904277857,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",214572.9853445387,113243.76738761523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,V + TD + GD + ETN,Rebalanced annually,V,Consumer Discretionary,Visa Inc.,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,30.736471448725446,12.987123744334662,23.55433648004474,-0.2737352412185339,32.853324932461184,9.86021474418117,29.58538639852301,-7.13239844611244,27.87459915538515,23.64893381645876,2018,-7.13239844611244,2021,32.853324932461184,300000.0,160000.0,10,2,No,2018,421919.75658806955,0.0,421919.75658806955,121919.75658806955,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210946.80144937627,109747.37678449613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,MCD + TD + LMT + ETN,Rebalanced annually,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,22.787312801612142,9.066664847164219,17.88421387215709,5.401351793617717,29.723245980316452,10.065048413132017,31.68438477632543,-8.56077530423639,30.320907773231156,22.336498683119373,2018,-8.56077530423639,2019,31.68438477632543,300000.0,160000.0,10,2,No,2018,420378.9217061985,0.0,420378.9217061985,120378.92170619848,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207009.4960493581,109776.65442831453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,MCD + CM + GD + ETN,Rebalanced annually,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,20.496941363586924,20.25006121426999,26.228056568628087,-2.9588854043759243,39.75862326437017,9.321170729085082,22.29873084959741,-11.72538662883457,27.83913611068713,24.57429202009768,2018,-11.72538662883457,2021,39.75862326437017,300000.0,160000.0,10,2,No,2018,419945.8223340161,0.0,419945.8223340161,119945.82233401609,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",213722.87606029306,113221.47842639324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,V + CM + GD + ETN,Rebalanced annually,V,Consumer Discretionary,Visa Inc.,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,21.464326885333605,25.79548660057082,29.039553618486245,-3.9371034797478908,32.732863655652096,10.778019565668806,29.63760821477094,-9.04825893846101,28.370693014565546,23.36556405504355,2018,-9.04825893846101,2021,32.732863655652096,300000.0,160000.0,10,2,No,2018,419776.406256638,0.0,419776.406256638,119776.406256638,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210096.69216513063,109702.5797330566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,MCD + CM + LMT + ADP,Rebalanced annually,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,11.667666707174615,19.099705261082462,9.251217242317889,3.211883696658413,28.577625241403737,4.977505078590954,29.222379430354273,-4.0165410163375155,29.567158307954593,19.67131923866892,2018,-4.0165410163375155,2017,29.567158307954593,300000.0,160000.0,10,2,No,2018,413926.2739652327,0.0,413926.2739652327,113926.27396523271,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199013.95771600673,97856.72964882426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,V + CM + EQIX + ADP,Rebalanced annually,V,Consumer Discretionary,Visa Inc.,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,7.798355894993833,27.002459100394386,19.49117635783393,-13.166826951651922,25.833116413150158,14.112732905799524,40.639904223878666,-2.356408543939711,29.456128382783064,19.042697654099538,2022,-13.166826951651922,2019,40.639904223878666,300000.0,160000.0,10,2,No,2018,412951.22819709923,0.0,412951.22819709923,112951.22819709923,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",197128.0929622986,95194.39710380521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,V + BMO + LMT + ADP,Rebalanced annually,V,Consumer Discretionary,Visa Inc.,5,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,10.586081305207543,15.931860145471813,9.093173990510218,5.846258765401268,23.079306522296168,4.955888773288608,38.02228340973291,-0.3973289846304793,27.70878038426104,19.234253515196848,2018,-0.3973289846304793,2019,38.02228340973291,300000.0,160000.0,10,2,No,2018,412116.31939776696,0.0,412116.31939776696,112116.31939776696,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",197702.76054559054,92483.78427878971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,V + BMO + EQIX + ADP,Rebalanced annually,V,Consumer Discretionary,Visa Inc.,5,BMO,Finance,Bank Of Montreal Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,5.749384971280078,18.289188598482905,16.5216360561681,-9.554233807537098,27.360557302760665,12.634267763913453,42.10093083808376,-1.4143242026062346,27.066193555211093,19.81435989568159,2022,-9.554233807537098,2019,42.10093083808376,300000.0,160000.0,10,2,No,2018,412103.4011047057,0.0,412103.4011047057,112103.4011047057,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199443.07968704478,93424.72966761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ACN + BMO + LMT + ADP,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,1.9854971000901407,10.817864810563332,10.91496650054707,-1.9908714215859522,38.32438009764634,7.184937604949549,39.99394218948027,-6.076411353456841,24.248632252876398,22.479389528401477,2018,-6.076411353456841,2019,39.99394218948027,300000.0,160000.0,10,2,No,2018,411800.05824386585,0.0,411800.05824386585,111800.05824386585,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207438.1685852044,97739.08723753237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,BMO + LMT + EQIX + FTNT,Rebalanced annually,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,FTNT,Technology,Fortinet Inc. Common Stock,4,1.9838042950290098,23.467873974201897,13.85919599938594,-6.2583568244714565,53.06964589265385,15.046978267510479,49.12470046082954,2.1145872363783234,30.341528985078096,17.14977639412528,2022,-6.2583568244714565,2021,53.06964589265385,300000.0,160000.0,10,2,No,2018,411431.3416458438,0.0,411431.3416458438,111431.34164584382,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191449.3291823758,89537.98288798393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ACN + BMO + EQIX + AAPL,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,BMO,Finance,Bank Of Montreal Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,AAPL,Technology,Apple Inc. Common Stock,5,1.9568478988939315,13.748990040961456,30.65771652250408,-23.670670011425262,40.617298102607606,33.97579239880518,58.135130002482114,-12.004649837362047,31.586824909926033,20.107068681573647,2022,-23.670670011425262,2019,58.135130002482114,300000.0,160000.0,10,2,No,2018,411159.9398367122,0.0,411159.9398367122,111159.9398367122,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",200321.2060447209,103596.31465551903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,ACN + HDB + EQIX + QCOM,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,HDB,Finance,HDFC Bank Limited Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,QCOM,Technology,QUALCOMM Incorporated Common Stock,3,-2.4554819811971655,6.471016507922944,23.55899428375251,-21.755047540793292,23.476445842248864,35.34310338902711,51.01224573589823,-7.9478418975403455,33.27785125042078,17.31968472526886,2022,-21.755047540793292,2019,51.01224573589823,300000.0,160000.0,10,2,No,2018,408221.7782243137,0.0,408221.7782243137,108221.77822431369,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191959.05417580658,95838.90268614612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,ACN + TTE + HDB + QCOM,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,TTE,Energy,TotalEnergies SE Ordinary Shares,5,HDB,Finance,HDFC Bank Limited Common Stock,5,QCOM,Technology,QUALCOMM Incorporated Common Stock,3,8.64467587320572,-2.0693693445425625,20.751907998969543,-7.825724187700462,24.90514143196544,25.144105604236014,36.37606494295579,-3.0376393984081402,29.577892153321798,17.151129367346506,2022,-7.825724187700462,2019,36.37606494295579,300000.0,160000.0,10,2,No,2018,405405.6735578137,0.0,405405.6735578137,105405.67355781369,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191453.38810203952,88081.2647587414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,ACN + ENB + HDB + AAPL,Rebalanced annually,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,ENB,Energy,Enbridge Inc Common Stock,5,HDB,Finance,HDFC Bank Limited Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,5.0291527810802705,13.794935298751252,20.40580787936036,-11.814889243750663,29.213384323692452,27.19462254074867,49.8578618565488,-6.77057885093291,36.905423078156886,14.570777753017628,2022,-11.814889243750663,2019,49.8578618565488,300000.0,160000.0,10,2,No,2018,405316.2450178071,0.0,405316.2450178071,105316.24501780712,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",183712.3332590529,91512.14709505986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,TTE + HDB + AAPL + T,Rebalanced annually,TTE,Energy,TotalEnergies SE Ordinary Shares,5,HDB,Finance,HDFC Bank Limited Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,T,Telecommunications,AT&T Inc.,4,16.60362749153061,14.08883832533251,15.153943610895118,5.524308204839822,11.36228600896854,15.02752807537735,42.741378502575905,-6.124921438887773,32.23290228871275,15.908913862907207,2018,-6.124921438887773,2019,42.741378502575905,300000.0,160000.0,10,2,No,2018,402832.1013194327,0.0,402832.1013194327,102832.10131943272,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",187726.74158872163,88236.51877479858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,ENB + HDB + JNJ + AAPL,Rebalanced annually,ENB,Energy,Enbridge Inc Common Stock,5,HDB,Finance,HDFC Bank Limited Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,22.5600445230429,12.126489231758102,9.862424226769628,-1.6328456787161603,16.90654800839704,23.390454375491217,41.109461271906426,-6.496264036518824,34.677749449197805,14.815139560754528,2018,-6.496264036518824,2019,41.109461271906426,300000.0,160000.0,10,2,No,2018,402663.79066955036,0.0,402663.79066955036,102663.79066955036,5,84,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",184445.41868226358,88406.9388434228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
