Rank,Combo,Strategy,Stock 1,Sector 1,Name 1,Stock 1 Top100 Uses,Stock 2,Sector 2,Name 2,Stock 2 Top100 Uses,Stock 3,Sector 3,Name 3,Stock 3 Top100 Uses,Stock 4,Sector 4,Name 4,Stock 4 Top100 Uses,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,Worst Year,Worst Year %,Best Year,Best Year %,Starting Value ($),Annual Withdrawal ($),Target Withdrawals,Withdrawals Fully Funded,Full 10Y Withdrawal Goal,Depleted Year,Total Withdrawn ($),Remaining Balance ($),Net Value incl. Withdrawals ($),Net Profit incl. Withdrawals ($),Max Ticker Repeats,Distinct Tickers in Top 100,Ranking Window Start,Ranking Window End,Ranking Source,Ranking Method,2016 Balance After Withdrawal ($),2017 Balance After Withdrawal ($),2018 Balance After Withdrawal ($),2019 Balance After Withdrawal ($),2020 Balance After Withdrawal ($),2021 Balance After Withdrawal ($),2022 Balance After Withdrawal ($),2023 Balance After Withdrawal ($),2024 Balance After Withdrawal ($),2025 Balance After Withdrawal ($)
65,SCCO + BP + RY + ADI,Not rebalanced,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,ADI,Technology,Analog Devices Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.729446114067878,29.693271132769162,29.707181439985717,2018,-13.729446114067878,2016,29.707181439985717,300000.0,160000.0,10,2,No,2018,438324.57289357024,0.0,438324.57289357024,138324.57289357024,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",229121.54431995715,137155.22569846985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,SCCO + BP + RY + APH,Not rebalanced,SCCO,Basic Materials,Southern Copper Corporation Common Stock,5,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.007118503065097,31.381496808302156,28.43745388824379,2018,-15.007118503065097,2017,31.381496808302156,300000.0,160000.0,10,2,No,2018,435606.25776275113,0.0,435606.25776275113,135606.25776275113,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",225312.36166473135,136018.7532492592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,LIN + BP + RY + APH,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,5,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.402853887514835,27.55709456958815,27.040001033374892,2018,-5.402853887514835,2017,27.55709456958815,300000.0,160000.0,10,2,No,2018,435459.83859645645,0.0,435459.83859645645,135459.83859645645,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",221120.0031001247,122054.25146670232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,LIN + CVX + RY + APH,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,5,CVX,Energy,Chevron Corporation Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.621768725958788,24.93004123384459,28.968544149931063,2018,-6.621768725958788,2016,28.968544149931063,300000.0,160000.0,10,2,No,2018,435297.18380511855,0.0,435297.18380511855,135297.18380511855,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",226905.63244979322,123473.30018144252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,BP + RY + APH + CSCO,Not rebalanced,BP,Energy,BP p.l.c. Common Stock,5,RY,Finance,Royal Bank Of Canada Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3040811160467523,26.639525946188414,26.446577243716597,2018,-2.3040811160467523,2017,26.639525946188414,300000.0,160000.0,10,2,No,2018,435057.26179414877,0.0,435057.26179414877,135057.26179414877,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",219339.73173114978,117770.79647596943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,LIN + CVX + TD + APH,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,5,CVX,Energy,Chevron Corporation Common Stock,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,APH,Technology,Amphenol Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.399949958084683,24.679946254974116,28.749834570864195,2018,-6.399949958084683,2016,28.749834570864195,300000.0,160000.0,10,2,No,2018,434274.204109675,0.0,434274.204109675,134274.20410967502,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",226249.5037125926,122087.7596310061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,LIN + TD + MSFT + CSCO,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.959343759407344,32.21228383673645,19.66742195518465,2025,0.0,2017,32.21228383673645,300000.0,160000.0,10,2,No,2018,430280.9026328528,0.0,430280.9026328528,130280.90263285278,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199002.26586555393,103105.44058770302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,LIN + TD + ETN + CSCO,Not rebalanced,LIN,Basic Materials,Linde plc Ordinary Shares,5,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.338187959797843,27.37053274933341,24.352326954375613,2018,-1.338187959797843,2017,27.37053274933341,300000.0,160000.0,10,2,No,2018,429881.4474117707,0.0,429881.4474117707,129881.4474117707,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",213056.98086312687,111371.81158501003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,TD + GD + MSFT + CSCO,Not rebalanced,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196809557025288,28.266777779483142,22.404647246993203,2025,0.0,2017,28.266777779483142,300000.0,160000.0,10,2,No,2018,426865.33246579417,0.0,426865.33246579417,126865.33246579417,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207213.94174097962,105786.64618101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,TD + GD + ETN + CSCO,Not rebalanced,TD,Finance,Toronto Dominion Bank (The) Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,CSCO,Telecommunications,Cisco Systems Inc. Common Stock (DE),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.335211076714421,23.67475048151928,27.08955224618419,2018,-7.335211076714421,2016,27.08955224618419,300000.0,160000.0,10,2,No,2018,425316.7379931259,0.0,425316.7379931259,125316.73799312592,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",221268.65673855256,113653.45911521418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,MCD + CM + GD + MSFT,Not rebalanced,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.529149899921913,31.812958467346064,19.889387020906703,2018,-3.529149899921913,2017,31.812958467346064,300000.0,160000.0,10,2,No,2018,419546.8330091645,0.0,419546.8330091645,119546.83300916449,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199668.16106272012,103188.51021411689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,CM + GD + EQIX + MSFT,Not rebalanced,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,MSFT,Technology,Microsoft Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.943668587092025,28.32787997229915,23.510869849136064,2018,-9.943668587092025,2017,28.32787997229915,300000.0,160000.0,10,2,No,2018,419216.89249794604,0.0,419216.89249794604,119216.89249794604,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",210532.60954740818,110172.03448254726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ACN + CM + GD + MSFT,Not rebalanced,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,GD,Industrials,General Dynamics Corporation Common Stock,5,MSFT,Technology,Microsoft Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.456116571335835,29.287382961762056,21.925795069057187,2018,-6.456116571335835,2017,29.287382961762056,300000.0,160000.0,10,2,No,2018,419197.85914663016,0.0,419197.85914663016,119197.85914663016,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",205777.38520717155,106044.19606149627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,MCD + CM + LMT + ETN,Not rebalanced,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.627841103556968,30.030388121631326,22.053128921704147,2018,-10.627841103556968,2017,30.030388121631326,300000.0,160000.0,10,2,No,2018,416584.3587402427,0.0,416584.3587402427,116584.35874024272,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",206159.38676511246,108069.85075985081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,MCD + CM + EQIX + ETN,Not rebalanced,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,CM,Finance,Canadian Imperial Bank of Commerce Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.626706890692917,29.406183053559598,22.633235302188904,2018,-11.626706890692917,2017,29.406183053559598,300000.0,160000.0,10,2,No,2018,416357.88553201687,0.0,416357.88553201687,116357.88553201687,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207899.7059065667,109035.07399326377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,MCD + BMO + LMT + ETN,Not rebalanced,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ETN,Technology,Eaton Corporation PLC Ordinary Shares,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.575919446439551,27.41216703173377,22.824791163286218,2018,-9.575919446439551,2017,27.41216703173377,300000.0,160000.0,10,2,No,2018,415507.46643433656,0.0,415507.46643433656,115507.46643433656,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",208474.37348985864,105621.7169692592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,MCD + BMO + LMT + ADP,Not rebalanced,MCD,Consumer Discretionary,McDonald's Corporation Common Stock,5,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3627813650785154,26.23851497115577,20.442981480250964,2018,-3.3627813650785154,2017,26.23851497115577,300000.0,160000.0,10,2,No,2018,410988.45398312574,0.0,410988.45398312574,110988.45398312574,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",201328.9444407529,94154.66966910977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,BMO + LMT + EQIX + ADP,Not rebalanced,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.029502591489681,22.931707278041568,24.06446430848035,2018,-10.029502591489681,2016,24.06446430848035,300000.0,160000.0,10,2,No,2018,410737.91035201575,0.0,410737.91035201575,110737.91035201575,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",212193.39292544103,100852.9606544477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,ACN + BMO + LMT + ADP,Not rebalanced,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,BMO,Finance,Bank Of Montreal Common Stock,5,LMT,Industrials,Lockheed Martin Corporation Common Stock,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.404816459588735,23.817038500154155,22.479389528401473,2018,-6.404816459588735,2017,23.817038500154155,300000.0,160000.0,10,2,No,2018,410641.1296068936,0.0,410641.1296068936,110641.12960689358,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",207438.1685852044,96843.7970611573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ACN + BMO + EQIX + ADP,Not rebalanced,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,BMO,Finance,Bank Of Montreal Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.449848662267689,23.224285517612596,23.059495908886205,2018,-7.449848662267689,2017,23.224285517612596,300000.0,160000.0,10,2,No,2018,410475.82198016695,0.0,410475.82198016695,110475.82198016695,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",209178.48772665864,97758.6969577221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ACN + SCHW + EQIX + ADP,Not rebalanced,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,5,EQIX,Real Estate,Equinix Inc. Common Stock REIT,5,ADP,Technology,Automatic Data Processing Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.160079587768475,27.399953410001075,20.08661009211967,2018,-8.160079587768475,2017,27.399953410001075,300000.0,160000.0,10,2,No,2018,407368.170832008,0.0,407368.170832008,107368.170832008,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",200259.830276359,95130.93047102861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,ACN + TTE + SCHW + AAPL,Not rebalanced,ACN,Consumer Discretionary,Accenture plc Class A Ordinary Shares (Ireland),5,TTE,Energy,TotalEnergies SE Ordinary Shares,5,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931473907984598,31.54969793080282,16.96562750688475,2018,-7.931473907984598,2017,31.54969793080282,300000.0,160000.0,10,2,No,2018,403896.7744327161,0.0,403896.7744327161,103896.77443271608,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",190896.88252065424,91124.27231524017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,V + TTE + SCHW + AAPL,Not rebalanced,V,Consumer Discretionary,Visa Inc.,5,TTE,Energy,TotalEnergies SE Ordinary Shares,5,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.404514602161778,34.58312371265366,13.720491493680132,2018,-2.404514602161778,2017,34.58312371265366,300000.0,160000.0,10,2,No,2018,401797.48099560844,0.0,401797.48099560844,101797.48099560844,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",181161.47448104038,83812.77132048598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,V + SCHW + JNJ + AAPL,Not rebalanced,V,Consumer Discretionary,Visa Inc.,5,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3995050382984338,37.36268996301089,12.54833387926051,2018,-3.3995050382984338,2017,37.36268996301089,300000.0,160000.0,10,2,No,2018,401161.7582948077,0.0,401161.7582948077,101161.75829480769,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",177645.0016377815,84017.95283449141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,TTE + SCHW + JNJ + AAPL,Not rebalanced,TTE,Energy,TotalEnergies SE Ordinary Shares,5,SCHW,Finance,Charles Schwab Corporation (The) Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,AAPL,Technology,Apple Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.697053225772743,29.361494761848128,17.209989314621655,2018,-7.697053225772743,2017,29.361494761848128,300000.0,160000.0,10,2,No,2018,401130.0359198862,0.0,401130.0359198862,101130.0359198862,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191629.96794386493,87895.39094383412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,V + TTE + GS + AAPL,Not rebalanced,V,Consumer Discretionary,Visa Inc.,5,TTE,Energy,TotalEnergies SE Ordinary Shares,5,GS,Finance,Goldman Sachs Group Inc. (The) Common Stock,3,AAPL,Technology,Apple Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7103139332554615,27.74123158810584,17.19812286832003,2018,-5.7103139332554615,2017,27.74123158810584,300000.0,160000.0,10,2,No,2018,399905.80021782615,0.0,399905.80021782615,99905.80021782615,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191594.3686049601,84745.00610943121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,V + TTE + HDB + QCOM,Not rebalanced,V,Consumer Discretionary,Visa Inc.,5,TTE,Energy,TotalEnergies SE Ordinary Shares,5,HDB,Finance,HDFC Bank Limited Common Stock,5,QCOM,Technology,QUALCOMM Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.900186660723314,29.807993860277726,13.905993354141888,2025,0.0,2017,29.807993860277726,300000.0,160000.0,10,2,No,2018,398085.25551661546,0.0,398085.25551661546,98085.25551661546,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",181717.98006242566,75884.46440245415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,V + HDB + JNJ + QCOM,Not rebalanced,V,Consumer Discretionary,Visa Inc.,5,HDB,Finance,HDFC Bank Limited Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,QCOM,Technology,QUALCOMM Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8155757111870452,32.5333366427035,12.733835739722267,2025,0.0,2017,32.5333366427035,300000.0,160000.0,10,2,No,2018,397559.44374411897,0.0,397559.44374411897,97559.44374411897,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",178201.5072191668,76176.40346514987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,ENB + HDB + JNJ + KLAC,Not rebalanced,ENB,Energy,Enbridge Inc Common Stock,5,HDB,Finance,HDFC Bank Limited Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,KLAC,Technology,KLA Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.727930301307606,29.234928982952525,15.93163512659328,2018,-7.727930301307606,2017,29.234928982952525,300000.0,160000.0,10,2,No,2018,396305.87601780135,0.0,396305.87601780135,96305.87601780135,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",187794.90537977987,82696.61260116144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,ENB + HDB + JNJ + QCOM,Not rebalanced,ENB,Energy,Enbridge Inc Common Stock,5,HDB,Finance,HDFC Bank Limited Common Stock,5,JNJ,Health Care,Johnson & Johnson Common Stock,5,QCOM,Technology,QUALCOMM Incorporated Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.374806568108116,19.775568768145103,20.46772208516623,2018,-6.374806568108116,2016,20.46772208516623,300000.0,160000.0,10,2,No,2018,396053.41854916257,0.0,396053.41854916257,96053.41854916257,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",201403.16625549865,81231.78789957642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,ENB + HDB + KLAC + VZ,Not rebalanced,ENB,Energy,Enbridge Inc Common Stock,5,HDB,Finance,HDFC Bank Limited Common Stock,5,KLAC,Technology,KLA Corporation Common Stock,5,VZ,Telecommunications,Verizon Communications Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.270021404882551,23.918098915534603,17.27420984625987,2018,-4.270021404882551,2017,23.918098915534603,300000.0,160000.0,10,2,No,2018,394385.02296874975,0.0,394385.02296874975,94385.02296874975,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",191822.6295387796,77702.9558142444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,ENB + BLK + KLAC + VZ,Not rebalanced,ENB,Energy,Enbridge Inc Common Stock,5,BLK,Finance,BlackRock Inc. Common Stock,3,KLAC,Technology,KLA Corporation Common Stock,5,VZ,Telecommunications,Verizon Communications Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.02277659819908,18.168479847518746,21.14762404555608,2018,-11.02277659819908,2016,21.14762404555608,300000.0,160000.0,10,2,No,2018,391542.4473288539,0.0,391542.4473288539,91542.44732885389,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",203442.87213666824,80405.3493620322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,BKNG + ENB + BLK + KLAC,Not rebalanced,BKNG,Consumer Discretionary,Booking Holdings Inc. Common Stock,3,ENB,Energy,Enbridge Inc Common Stock,5,BLK,Finance,BlackRock Inc. Common Stock,3,KLAC,Technology,KLA Corporation Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.446232342561103,21.832875413395602,19.720152394483016,2018,-13.446232342561103,2017,21.832875413395602,300000.0,160000.0,10,2,No,2018,391530.5537548433,0.0,391530.5537548433,91530.5537548433,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",199160.45718344906,82642.91167306059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,BKNG + GS + KLAC + VZ,Not rebalanced,BKNG,Consumer Discretionary,Booking Holdings Inc. Common Stock,3,GS,Finance,Goldman Sachs Group Inc. (The) Common Stock,3,KLAC,Technology,KLA Corporation Common Stock,5,VZ,Telecommunications,Verizon Communications Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.836458636657719,16.323033266265142,21.889636428940705,2018,-9.836458636657719,2016,21.889636428940705,300000.0,160000.0,10,2,No,2018,391445.8730807203,0.0,391445.8730807203,91445.87308072031,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",205668.90928682213,79240.31376807479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,BKNG + BLK + QCOM + VZ,Not rebalanced,BKNG,Consumer Discretionary,Booking Holdings Inc. Common Stock,3,BLK,Finance,BlackRock Inc. Common Stock,3,QCOM,Technology,QUALCOMM Incorporated Common Stock,5,VZ,Telecommunications,Verizon Communications Inc. Common Stock,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.690309757602819,14.969075628544637,21.354425548220046,2018,-5.690309757602819,2016,21.354425548220046,300000.0,160000.0,10,2,No,2018,390364.14193009393,0.0,390364.14193009393,90364.14193009393,5,82,2016,2025,annual_performance_160k_source.csv,"Rank by full withdrawals funded, then total cash delivered, then ending balance; greedily enforce max 5 Top-100 appearances per ticker.",204063.27664466016,74609.66285568557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
